
================================================================================
Idx  | Range                     | Count      | Model Type      | Stats
80   | [205200, 207764]          | 155260     | Fourier MLP     | Complex Neural Net
81   | [207765, 210329]          | 154380     | Fourier MLP     | Complex Neural Net
82   | [210330, 212894]          | 156720     | Fourier MLP     | Complex Neural Net
83   | [212895, 215459]          | 154600     | Fourier MLP     | Complex Neural Net
84   | [215460, 218024]          | 153480     | Fourier MLP     | Complex Neural Net
85   | [218025, 220589]          | 152380     | Fourier MLP     | Complex Neural Net
86   | [220590, 223154]          | 159200     | Fourier MLP     | Complex Neural Net
87   | [223155, 225719]          | 155380     | Fourier MLP     | Complex Neural Net
88   | [225720, 228284]          | 152820     | Fourier MLP     | Complex Neural Net
89   | [228285, 230849]          | 151340     | Fourier MLP     | Complex Neural Net
90   | [230850, 233414]          | 154660     | Fourier MLP     | Complex Neural Net
91   | [233415, 235979]          | 152140     | Uniform         | 
92   | [235980, 238544]          | 154500     | Fourier MLP     | Complex Neural Net
93   | [238545, 241109]          | 153820     | Fourier MLP     | Complex Neural Net
94   | [241110, 243674]          | 155700     | Fourier MLP     | Complex Neural Net
95   | [243675, 246239]          | 153640     | Fourier MLP     | Complex Neural Net
96   | [246240, 248804]          | 151920     | Fourier MLP     | Complex Neural Net
97   | [248805, 251369]          | 154140     | Fourier MLP     | Complex Neural Net
98   | [251370, 253934]          | 153540     | Fourier MLP     | Complex Neural Net
99   | [253935, 256499]          | 155540     | Fourier MLP     | Complex Neural Net
100  | [256500, 259064]          | 153540     | Fourier MLP     | Complex Neural Net
101  | [259065, 261629]          | 153780     | Fourier MLP     | Complex Neural Net
102  | [261630, 264194]          | 152980     | Fourier MLP     | Complex Neural Net
103  | [264195, 266759]          | 154040     | Fourier MLP     | Complex Neural Net
104  | [266760, 269324]          | 150280     | Fourier MLP     | Complex Neural Net
105  | [269325, 271889]          | 156980     | Fourier MLP     | Complex Neural Net
106  | [271890, 274454]          | 150980     | Fourier MLP     | Complex Neural Net
107  | [274455, 277019]          | 154400     | Fourier MLP     | Complex Neural Net
108  | [277020, 279584]          | 155580     | Fourier MLP     | Complex Neural Net
109  | [279585, 282149]          | 153520     | Fourier MLP     | Complex Neural Net
110  | [282150, 284714]          | 157560     | Fourier MLP     | Complex Neural Net
111  | [284715, 287279]          | 153220     | Fourier MLP     | Complex Neural Net
112  | [287280, 289844]          | 158560     | Uniform         | 
113  | [289845, 292409]          | 153720     | Fourier MLP     | Complex Neural Net
114  | [292410, 294974]          | 156200     | Fourier MLP     | Complex Neural Net
115  | [294975, 297539]          | 152440     | Fourier MLP     | Complex Neural Net
116  | [297540, 300104]          | 154460     | Fourier MLP     | Complex Neural Net
117  | [300105, 302669]          | 155140     | Fourier MLP     | Complex Neural Net
118  | [302670, 305234]          | 155340     | Fourier MLP     | Complex Neural Net
119  | [305235, 307799]          | 153840     | Fourier MLP     | Complex Neural Net
120  | [307800, 310364]          | 156680     | Fourier MLP     | Complex Neural Net
121  | [310365, 312929]          | 150280     | Fourier MLP     | Complex Neural Net
122  | [312930, 315494]          | 155300     | Fourier MLP     | Complex Neural Net
123  | [315495, 318059]          | 153920     | Fourier MLP     | Complex Neural Net
124  | [318060, 320624]          | 154420     | Fourier MLP     | Complex Neural Net
125  | [320625, 323189]          | 152220     | Fourier MLP     | Complex Neural Net
126  | [323190, 325754]          | 154420     | Fourier MLP     | Complex Neural Net
127  | [325755, 328319]          | 155480     | Fourier MLP     | Complex Neural Net
128  | [328320, 330884]          | 150680     | Fourier MLP     | Complex Neural Net
129  | [330885, 333449]          | 153340     | Uniform         | 
130  | [333450, 336014]          | 153180     | Fourier MLP     | Complex Neural Net
131  | [336015, 338579]          | 155440     | Fourier MLP     | Complex Neural Net
132  | [338580, 341144]          | 152560     | Fourier MLP     | Complex Neural Net
133  | [341145, 343709]          | 150780     | Fourier MLP     | Complex Neural Net
134  | [343710, 346274]          | 154860     | Fourier MLP     | Complex Neural Net
135  | [346275, 348839]          | 153060     | Fourier MLP     | Complex Neural Net
136  | [348840, 351404]          | 155180     | Fourier MLP     | Complex Neural Net
137  | [351405, 353969]          | 155060     | Fourier MLP     | Complex Neural Net
138  | [353970, 356534]          | 153880     | Fourier MLP     | Complex Neural Net
139  | [356535, 359099]          | 152180     | Fourier MLP     | Complex Neural Net
140  | [359100, 361664]          | 152700     | Fourier MLP     | Complex Neural Net
141  | [361665, 364229]          | 155420     | Fourier MLP     | Complex Neural Net
142  | [364230, 366794]          | 154700     | Fourier MLP     | Complex Neural Net
143  | [366795, 369359]          | 156520     | Fourier MLP     | Complex Neural Net
144  | [369360, 371924]          | 154720     | Fourier MLP     | Complex Neural Net
145  | [371925, 374489]          | 151900     | Fourier MLP     | Complex Neural Net
146  | [374490, 377054]          | 154780     | Fourier MLP     | Complex Neural Net
147  | [377055, 379619]          | 154880     | Fourier MLP     | Complex Neural Net
148  | [379620, 382184]          | 154240     | Fourier MLP     | Complex Neural Net
149  | [382185, 384749]          | 151080     | Fourier MLP     | Complex Neural Net
150  | [384750, 387314]          | 153320     | Fourier MLP     | Complex Neural Net
151  | [387315, 389879]          | 153980     | Fourier MLP     | Complex Neural Net
152  | [389880, 392444]          | 153580     | Fourier MLP     | Complex Neural Net
153  | [392445, 395009]          | 154720     | Uniform         | 
154  | [395010, 397574]          | 154620     | Fourier MLP     | Complex Neural Net
155  | [397575, 400139]          | 154480     | Fourier MLP     | Complex Neural Net
156  | [400140, 402704]          | 152560     | Fourier MLP     | Complex Neural Net
157  | [402705, 405269]          | 157900     | Fourier MLP     | Complex Neural Net
158  | [405270, 407834]          | 153580     | Fourier MLP     | Complex Neural Net
159  | [407835, 410399]          | 150020     | Fourier MLP     | Complex Neural Net
160  | [410400, 412964]          | 154940     | Fourier MLP     | Complex Neural Net
161  | [412965, 415529]          | 156620     | Fourier MLP     | Complex Neural Net
162  | [415530, 418094]          | 152700     | Fourier MLP     | Complex Neural Net
163  | [418095, 420659]          | 151460     | Fourier MLP     | Complex Neural Net
164  | [420660, 423224]          | 156300     | Fourier MLP     | Complex Neural Net
165  | [423225, 425789]          | 155660     | Fourier MLP     | Complex Neural Net
166  | [425790, 428354]          | 152400     | Fourier MLP     | Complex Neural Net
167  | [428355, 430919]          | 155060     | Fourier MLP     | Complex Neural Net
168  | [430920, 433484]          | 156280     | Fourier MLP     | Complex Neural Net
169  | [433485, 436049]          | 152280     | Fourier MLP     | Complex Neural Net
170  | [436050, 438614]          | 156480     | Fourier MLP     | Complex Neural Net
171  | [438615, 441179]          | 156820     | Fourier MLP     | Complex Neural Net
172  | [441180, 443744]          | 155960     | Fourier MLP     | Complex Neural Net
173  | [443745, 446309]          | 152020     | Fourier MLP     | Complex Neural Net
174  | [446310, 448874]          | 151440     | Fourier MLP     | Complex Neural Net
175  | [448875, 451439]          | 153720     | Fourier MLP     | Complex Neural Net
176  | [451440, 454004]          | 157000     | Fourier MLP     | Complex Neural Net
177  | [454005, 456569]          | 154640     | Fourier MLP     | Complex Neural Net
178  | [456570, 459134]          | 156860     | Fourier MLP     | Complex Neural Net
179  | [459135, 461699]          | 151360     | Fourier MLP     | Complex Neural Net
180  | [461700, 464264]          | 150060     | Fourier MLP     | Complex Neural Net
181  | [464265, 466829]          | 155200     | Fourier MLP     | Complex Neural Net
182  | [466830, 469394]          | 150880     | Fourier MLP     | Complex Neural Net
183  | [469395, 471959]          | 155600     | Fourier MLP     | Complex Neural Net
184  | [471960, 474524]          | 154900     | Fourier MLP     | Complex Neural Net
185  | [474525, 477089]          | 154320     | Fourier MLP     | Complex Neural Net
186  | [477090, 479654]          | 153140     | Fourier MLP     | Complex Neural Net
187  | [479655, 482219]          | 157380     | Fourier MLP     | Complex Neural Net
188  | [482220, 484784]          | 150120     | Uniform         | 
189  | [484785, 487349]          | 158240     | Fourier MLP     | Complex Neural Net
190  | [487350, 489914]          | 153560     | Uniform         | 
191  | [489915, 492479]          | 151940     | Fourier MLP     | Complex Neural Net
192  | [492480, 495044]          | 157200     | Fourier MLP     | Complex Neural Net
193  | [495045, 497609]          | 155420     | Fourier MLP     | Complex Neural Net
194  | [497610, 500174]          | 153200     | Fourier MLP     | Complex Neural Net
195  | [500175, 502739]          | 155200     | Fourier MLP     | Complex Neural Net
196  | [502740, 505304]          | 154880     | Fourier MLP     | Complex Neural Net
197  | [505305, 507869]          | 154540     | Uniform         | 
198  | [507870, 510434]          | 156280     | Fourier MLP     | Complex Neural Net
199  | [510435, 512999]          | 152420     | Uniform         | 
200  | [513000, 515564]          | 152240     | Fourier MLP     | Complex Neural Net
201  | [515565, 518129]          | 155200     | Fourier MLP     | Complex Neural Net
202  | [518130, 520694]          | 155400     | Fourier MLP     | Complex Neural Net
203  | [520695, 523259]          | 151820     | Fourier MLP     | Complex Neural Net
204  | [523260, 525824]          | 153100     | Fourier MLP     | Complex Neural Net
205  | [525825, 528389]          | 154380     | Fourier MLP     | Complex Neural Net
206  | [528390, 530954]          | 153900     | Fourier MLP     | Complex Neural Net
207  | [530955, 533519]          | 155360     | Fourier MLP     | Complex Neural Net
208  | [533520, 536084]          | 153980     | Fourier MLP     | Complex Neural Net
209  | [536085, 538649]          | 150840     | Fourier MLP     | Complex Neural Net
210  | [538650, 541214]          | 154920     | Fourier MLP     | Complex Neural Net
211  | [541215, 543779]          | 154940     | Fourier MLP     | Complex Neural Net
212  | [543780, 546344]          | 159920     | Fourier MLP     | Complex Neural Net
213  | [546345, 548909]          | 152500     | Fourier MLP     | Complex Neural Net
214  | [548910, 551474]          | 154520     | Uniform         | 
215  | [551475, 554039]          | 153240     | Fourier MLP     | Complex Neural Net
216  | [554040, 556604]          | 155120     | Fourier MLP     | Complex Neural Net
217  | [556605, 559169]          | 153320     | Fourier MLP     | Complex Neural Net
218  | [559170, 561734]          | 153380     | Fourier MLP     | Complex Neural Net
219  | [561735, 564299]          | 154600     | Fourier MLP     | Complex Neural Net
220  | [564300, 566864]          | 157920     | Fourier MLP     | Complex Neural Net
221  | [566865, 569429]          | 152460     | Fourier MLP     | Complex Neural Net
222  | [569430, 571994]          | 155440     | Fourier MLP     | Complex Neural Net
223  | [571995, 574559]          | 148220     | Fourier MLP     | Complex Neural Net
224  | [574560, 577124]          | 152880     | Fourier MLP     | Complex Neural Net
225  | [577125, 579689]          | 155040     | Fourier MLP     | Complex Neural Net
226  | [579690, 582254]          | 155400     | Fourier MLP     | Complex Neural Net
227  | [582255, 584819]          | 153500     | Fourier MLP     | Complex Neural Net
228  | [584820, 587384]          | 152960     | Fourier MLP     | Complex Neural Net
229  | [587385, 589949]          | 153440     | Fourier MLP     | Complex Neural Net
230  | [589950, 592514]          | 152860     | Fourier MLP     | Complex Neural Net
231  | [592515, 595079]          | 155500     | Fourier MLP     | Complex Neural Net
232  | [595080, 597644]          | 152320     | Fourier MLP     | Complex Neural Net
233  | [597645, 600209]          | 155740     | Fourier MLP     | Complex Neural Net
234  | [600210, 602774]          | 155960     | Fourier MLP     | Complex Neural Net
235  | [602775, 605339]          | 149500     | Fourier MLP     | Complex Neural Net
236  | [605340, 607904]          | 155600     | Fourier MLP     | Complex Neural Net
237  | [607905, 610469]          | 151960     | Fourier MLP     | Complex Neural Net
238  | [610470, 613034]          | 151460     | Fourier MLP     | Complex Neural Net
239  | [613035, 615599]          | 156240     | Fourier MLP     | Complex Neural Net
240  | [615600, 618164]          | 155220     | Fourier MLP     | Complex Neural Net
241  | [618165, 620729]          | 153280     | Fourier MLP     | Complex Neural Net
242  | [620730, 623294]          | 153580     | Fourier MLP     | Complex Neural Net
243  | [623295, 625859]          | 151040     | Uniform         | 
244  | [625860, 628424]          | 156800     | Fourier MLP     | Complex Neural Net
245  | [628425, 630989]          | 152660     | Fourier MLP     | Complex Neural Net
246  | [630990, 633554]          | 153080     | Fourier MLP     | Complex Neural Net
247  | [633555, 636119]          | 152820     | Fourier MLP     | Complex Neural Net
248  | [636120, 638684]          | 154560     | Fourier MLP     | Complex Neural Net
249  | [638685, 641249]          | 152120     | Uniform         | 
250  | [641250, 643814]          | 153920     | Uniform         | 
251  | [643815, 646379]          | 153440     | Uniform         | 
252  | [646380, 648944]          | 154320     | Fourier MLP     | Complex Neural Net
253  | [648945, 651509]          | 152960     | Fourier MLP     | Complex Neural Net
254  | [651510, 654074]          | 153660     | Fourier MLP     | Complex Neural Net
255  | [654075, 656639]          | 154060     | Fourier MLP     | Complex Neural Net
256  | [656640, 659204]          | 151980     | Fourier MLP     | Complex Neural Net
257  | [659205, 661769]          | 153800     | Fourier MLP     | Complex Neural Net
258  | [661770, 664334]          | 153940     | Fourier MLP     | Complex Neural Net
259  | [664335, 666899]          | 154300     | Fourier MLP     | Complex Neural Net
260  | [666900, 669464]          | 155480     | Fourier MLP     | Complex Neural Net
261  | [669465, 672029]          | 154420     | Fourier MLP     | Complex Neural Net
262  | [672030, 674594]          | 152640     | Fourier MLP     | Complex Neural Net
263  | [674595, 677159]          | 152540     | Fourier MLP     | Complex Neural Net
264  | [677160, 679724]          | 153440     | Fourier MLP     | Complex Neural Net
265  | [679725, 682289]          | 152320     | Fourier MLP     | Complex Neural Net
266  | [682290, 684854]          | 151440     | Fourier MLP     | Complex Neural Net
267  | [684855, 687419]          | 154220     | Fourier MLP     | Complex Neural Net
268  | [687420, 689984]          | 153240     | Fourier MLP     | Complex Neural Net
269  | [689985, 692549]          | 151660     | Fourier MLP     | Complex Neural Net
270  | [692550, 695114]          | 149840     | Fourier MLP     | Complex Neural Net
271  | [695115, 697679]          | 154280     | Fourier MLP     | Complex Neural Net
272  | [697680, 700244]          | 154380     | Fourier MLP     | Complex Neural Net
273  | [700245, 702809]          | 152220     | Fourier MLP     | Complex Neural Net
274  | [702810, 705374]          | 153120     | Fourier MLP     | Complex Neural Net
275  | [705375, 707939]          | 150040     | Fourier MLP     | Complex Neural Net
276  | [707940, 710504]          | 153980     | Fourier MLP     | Complex Neural Net
277  | [710505, 713069]          | 155420     | Fourier MLP     | Complex Neural Net
278  | [713070, 715634]          | 152660     | Fourier MLP     | Complex Neural Net
279  | [715635, 718199]          | 153500     | Fourier MLP     | Complex Neural Net
280  | [718200, 720764]          | 153600     | Fourier MLP     | Complex Neural Net
281  | [720765, 723329]          | 153400     | Fourier MLP     | Complex Neural Net
282  | [723330, 725894]          | 153780     | Fourier MLP     | Complex Neural Net
283  | [725895, 728459]          | 155840     | Fourier MLP     | Complex Neural Net
284  | [728460, 731024]          | 153180     | Fourier MLP     | Complex Neural Net
285  | [731025, 733589]          | 153200     | Fourier MLP     | Complex Neural Net
286  | [733590, 736154]          | 151140     | Fourier MLP     | Complex Neural Net
287  | [736155, 738719]          | 150240     | Fourier MLP     | Complex Neural Net
288  | [738720, 741284]          | 152500     | Fourier MLP     | Complex Neural Net
289  | [741285, 743849]          | 152620     | Fourier MLP     | Complex Neural Net
290  | [743850, 746414]          | 150660     | Fourier MLP     | Complex Neural Net
291  | [746415, 748979]          | 155720     | Fourier MLP     | Complex Neural Net
292  | [748980, 751544]          | 153760     | Fourier MLP     | Complex Neural Net
293  | [751545, 754109]          | 151700     | Fourier MLP     | Complex Neural Net
294  | [754110, 756674]          | 153160     | Fourier MLP     | Complex Neural Net
295  | [756675, 759239]          | 156160     | Fourier MLP     | Complex Neural Net
296  | [759240, 761804]          | 153920     | Fourier MLP     | Complex Neural Net
297  | [761805, 764369]          | 151180     | Fourier MLP     | Complex Neural Net
298  | [764370, 766934]          | 149920     | Fourier MLP     | Complex Neural Net
299  | [766935, 769499]          | 155140     | Fourier MLP     | Complex Neural Net
300  | [769500, 772064]          | 151740     | Fourier MLP     | Complex Neural Net
301  | [772065, 774629]          | 155240     | Fourier MLP     | Complex Neural Net
302  | [774630, 777194]          | 154640     | Fourier MLP     | Complex Neural Net
303  | [777195, 779759]          | 158280     | Uniform         | 
304  | [779760, 782324]          | 154160     | Fourier MLP     | Complex Neural Net
305  | [782325, 784889]          | 152660     | Fourier MLP     | Complex Neural Net
306  | [784890, 787454]          | 154220     | Fourier MLP     | Complex Neural Net
307  | [787455, 790019]          | 153680     | Fourier MLP     | Complex Neural Net
308  | [790020, 792584]          | 153000     | Fourier MLP     | Complex Neural Net
309  | [792585, 795149]          | 158040     | Fourier MLP     | Complex Neural Net
310  | [795150, 797714]          | 155800     | Fourier MLP     | Complex Neural Net
311  | [797715, 800279]          | 153680     | Fourier MLP     | Complex Neural Net
312  | [800280, 802844]          | 155180     | Fourier MLP     | Complex Neural Net
313  | [802845, 805409]          | 155740     | Fourier MLP     | Complex Neural Net
314  | [805410, 807974]          | 157520     | Fourier MLP     | Complex Neural Net
315  | [807975, 810539]          | 152480     | Fourier MLP     | Complex Neural Net
316  | [810540, 813104]          | 152020     | Fourier MLP     | Complex Neural Net
317  | [813105, 815669]          | 156760     | Fourier MLP     | Complex Neural Net
318  | [815670, 818234]          | 153180     | Fourier MLP     | Complex Neural Net
319  | [818235, 820799]          | 153980     | Fourier MLP     | Complex Neural Net
320  | [820800, 823364]          | 155060     | Fourier MLP     | Complex Neural Net
321  | [823365, 825929]          | 148940     | Fourier MLP     | Complex Neural Net
322  | [825930, 828494]          | 153300     | Fourier MLP     | Complex Neural Net
323  | [828495, 831059]          | 152640     | Fourier MLP     | Complex Neural Net
324  | [831060, 833624]          | 156680     | Fourier MLP     | Complex Neural Net
325  | [833625, 836189]          | 156520     | Fourier MLP     | Complex Neural Net
326  | [836190, 838754]          | 155760     | Fourier MLP     | Complex Neural Net
327  | [838755, 841319]          | 153900     | Fourier MLP     | Complex Neural Net
328  | [841320, 843884]          | 152980     | Fourier MLP     | Complex Neural Net
329  | [843885, 846449]          | 153560     | Fourier MLP     | Complex Neural Net
330  | [846450, 849014]          | 157080     | Fourier MLP     | Complex Neural Net
331  | [849015, 851579]          | 150360     | Fourier MLP     | Complex Neural Net
332  | [851580, 854144]          | 148780     | Fourier MLP     | Complex Neural Net
333  | [854145, 856709]          | 153660     | Fourier MLP     | Complex Neural Net
334  | [856710, 859274]          | 155480     | Fourier MLP     | Complex Neural Net
335  | [859275, 861839]          | 154540     | Fourier MLP     | Complex Neural Net
336  | [861840, 864404]          | 157000     | Fourier MLP     | Complex Neural Net
337  | [864405, 866969]          | 153100     | Fourier MLP     | Complex Neural Net
338  | [866970, 869534]          | 155120     | Fourier MLP     | Complex Neural Net
339  | [869535, 872099]          | 152060     | Fourier MLP     | Complex Neural Net
340  | [872100, 874664]          | 151440     | Fourier MLP     | Complex Neural Net
341  | [874665, 877229]          | 154000     | Fourier MLP     | Complex Neural Net
342  | [877230, 879794]          | 155240     | Fourier MLP     | Complex Neural Net
343  | [879795, 882359]          | 151360     | Fourier MLP     | Complex Neural Net
344  | [882360, 884924]          | 158180     | Fourier MLP     | Complex Neural Net
345  | [884925, 887489]          | 154540     | Fourier MLP     | Complex Neural Net
346  | [887490, 890054]          | 155340     | Fourier MLP     | Complex Neural Net
347  | [890055, 892619]          | 155160     | Fourier MLP     | Complex Neural Net
348  | [892620, 895184]          | 153460     | Fourier MLP     | Complex Neural Net
349  | [895185, 897749]          | 153400     | Fourier MLP     | Complex Neural Net
350  | [897750, 900314]          | 153140     | Fourier MLP     | Complex Neural Net
351  | [900315, 902879]          | 156600     | Fourier MLP     | Complex Neural Net
352  | [902880, 905444]          | 154840     | Fourier MLP     | Complex Neural Net
353  | [905445, 908009]          | 152560     | Uniform         | 
354  | [908010, 910574]          | 154820     | Fourier MLP     | Complex Neural Net
355  | [910575, 913139]          | 154540     | Fourier MLP     | Complex Neural Net
356  | [913140, 915704]          | 154140     | Fourier MLP     | Complex Neural Net
357  | [915705, 918269]          | 153420     | Fourier MLP     | Complex Neural Net
358  | [918270, 920834]          | 154500     | Fourier MLP     | Complex Neural Net
359  | [920835, 923399]          | 154320     | Fourier MLP     | Complex Neural Net
360  | [923400, 925964]          | 154140     | Fourier MLP     | Complex Neural Net
361  | [925965, 928529]          | 153540     | Fourier MLP     | Complex Neural Net
362  | [928530, 931094]          | 151420     | Fourier MLP     | Complex Neural Net
363  | [931095, 933659]          | 155540     | Fourier MLP     | Complex Neural Net
364  | [933660, 936224]          | 152300     | Fourier MLP     | Complex Neural Net
365  | [936225, 938789]          | 153500     | Fourier MLP     | Complex Neural Net
366  | [938790, 941354]          | 153540     | Fourier MLP     | Complex Neural Net
367  | [941355, 943919]          | 150780     | Fourier MLP     | Complex Neural Net
368  | [943920, 946484]          | 155000     | Fourier MLP     | Complex Neural Net
369  | [946485, 949049]          | 155540     | Fourier MLP     | Complex Neural Net
370  | [949050, 951614]          | 155220     | Fourier MLP     | Complex Neural Net
371  | [951615, 954179]          | 153240     | Fourier MLP     | Complex Neural Net
372  | [954180, 956744]          | 152200     | Fourier MLP     | Complex Neural Net
373  | [956745, 959309]          | 152680     | Uniform         | 
374  | [959310, 961874]          | 151560     | Fourier MLP     | Complex Neural Net
375  | [961875, 964439]          | 155180     | Fourier MLP     | Complex Neural Net
376  | [964440, 967004]          | 154800     | Fourier MLP     | Complex Neural Net
377  | [967005, 969569]          | 152320     | Fourier MLP     | Complex Neural Net
378  | [969570, 972134]          | 153660     | Fourier MLP     | Complex Neural Net
379  | [972135, 974699]          | 152440     | Uniform         | 
380  | [974700, 977264]          | 151560     | Fourier MLP     | Complex Neural Net
381  | [977265, 979829]          | 151440     | Fourier MLP     | Complex Neural Net
382  | [979830, 982394]          | 154700     | Fourier MLP     | Complex Neural Net
383  | [982395, 984959]          | 157260     | Fourier MLP     | Complex Neural Net
384  | [984960, 987524]          | 153360     | Fourier MLP     | Complex Neural Net
385  | [987525, 990089]          | 155420     | Uniform         | 
386  | [990090, 992654]          | 154720     | Fourier MLP     | Complex Neural Net
387  | [992655, 995219]          | 155580     | Uniform         | 
388  | [995220, 997784]          | 153220     | Fourier MLP     | Complex Neural Net
389  | [997785, 999999]          | 133020     | Fourier MLP     | Complex Neural Net
================================================================================
