
================================================================================
Idx  | Range                     | Count      | Model Type      | Stats
204  | [30804, 30954]            | 649        | Fourier MLP     | Complex Neural Net
205  | [30955, 31105]            | 660        | Fourier MLP     | Complex Neural Net
206  | [31106, 31256]            | 648        | Fourier MLP     | Complex Neural Net
207  | [31257, 31407]            | 643        | Fourier MLP     | Complex Neural Net
208  | [31408, 31558]            | 653        | Fourier MLP     | Complex Neural Net
209  | [31559, 31709]            | 614        | Fourier MLP     | Complex Neural Net
210  | [31710, 31860]            | 632        | Fourier MLP     | Complex Neural Net
211  | [31861, 32011]            | 638        | Fourier MLP     | Complex Neural Net
212  | [32012, 32162]            | 631        | Fourier MLP     | Complex Neural Net
213  | [32163, 32313]            | 619        | Fourier MLP     | Complex Neural Net
214  | [32314, 32464]            | 637        | Fourier MLP     | Complex Neural Net
215  | [32465, 32615]            | 606        | Fourier MLP     | Complex Neural Net
216  | [32616, 32766]            | 617        | Fourier MLP     | Complex Neural Net
217  | [32767, 32917]            | 558        | Fourier MLP     | Complex Neural Net
218  | [32918, 33068]            | 572        | Fourier MLP     | Complex Neural Net
219  | [33069, 33219]            | 587        | Fourier MLP     | Complex Neural Net
220  | [33220, 33370]            | 618        | Fourier MLP     | Complex Neural Net
221  | [33371, 33521]            | 582        | Fourier MLP     | Complex Neural Net
222  | [33522, 33672]            | 588        | Fourier MLP     | Complex Neural Net
223  | [33673, 33823]            | 572        | Fourier MLP     | Complex Neural Net
224  | [33824, 33974]            | 575        | Fourier MLP     | Complex Neural Net
225  | [33975, 34125]            | 557        | Fourier MLP     | Complex Neural Net
226  | [34126, 34276]            | 563        | Fourier MLP     | Complex Neural Net
227  | [34277, 34427]            | 588        | Fourier MLP     | Complex Neural Net
228  | [34428, 34578]            | 570        | Fourier MLP     | Complex Neural Net
229  | [34579, 34729]            | 532        | Fourier MLP     | Complex Neural Net
230  | [34730, 34880]            | 555        | Fourier MLP     | Complex Neural Net
231  | [34881, 35031]            | 561        | Fourier MLP     | Complex Neural Net
232  | [35032, 35182]            | 549        | Fourier MLP     | Complex Neural Net
233  | [35183, 35333]            | 577        | Fourier MLP     | Complex Neural Net
234  | [35334, 35484]            | 538        | Fourier MLP     | Complex Neural Net
235  | [35485, 35635]            | 525        | Fourier MLP     | Complex Neural Net
236  | [35636, 35786]            | 517        | Fourier MLP     | Complex Neural Net
237  | [35787, 35937]            | 536        | Fourier MLP     | Complex Neural Net
238  | [35938, 36088]            | 496        | Fourier MLP     | Complex Neural Net
239  | [36089, 36239]            | 514        | Fourier MLP     | Complex Neural Net
240  | [36240, 36390]            | 515        | Fourier MLP     | Complex Neural Net
241  | [36391, 36541]            | 512        | Fourier MLP     | Complex Neural Net
242  | [36542, 36692]            | 479        | Fourier MLP     | Complex Neural Net
243  | [36693, 36843]            | 448        | Fourier MLP     | Complex Neural Net
244  | [36844, 36994]            | 488        | Fourier MLP     | Complex Neural Net
245  | [36995, 37145]            | 520        | Fourier MLP     | Complex Neural Net
246  | [37146, 37296]            | 523        | Fourier MLP     | Complex Neural Net
247  | [37297, 37447]            | 512        | Fourier MLP     | Complex Neural Net
248  | [37448, 37598]            | 477        | Fourier MLP     | Complex Neural Net
249  | [37599, 37749]            | 496        | Fourier MLP     | Complex Neural Net
250  | [37750, 37900]            | 467        | Fourier MLP     | Complex Neural Net
251  | [37901, 38051]            | 513        | Fourier MLP     | Complex Neural Net
252  | [38052, 38202]            | 443        | Fourier MLP     | Complex Neural Net
253  | [38203, 38353]            | 489        | Fourier MLP     | Complex Neural Net
254  | [38354, 38504]            | 486        | Fourier MLP     | Complex Neural Net
255  | [38505, 38655]            | 470        | Fourier MLP     | Complex Neural Net
256  | [38656, 38806]            | 441        | Fourier MLP     | Complex Neural Net
257  | [38807, 38957]            | 467        | Fourier MLP     | Complex Neural Net
258  | [38958, 39108]            | 496        | Fourier MLP     | Complex Neural Net
259  | [39109, 39259]            | 484        | Fourier MLP     | Complex Neural Net
260  | [39260, 39410]            | 472        | Fourier MLP     | Complex Neural Net
261  | [39411, 39561]            | 427        | Fourier MLP     | Complex Neural Net
262  | [39562, 39712]            | 449        | Fourier MLP     | Complex Neural Net
263  | [39713, 39863]            | 439        | Fourier MLP     | Complex Neural Net
264  | [39864, 40014]            | 440        | Fourier MLP     | Complex Neural Net
265  | [40015, 40165]            | 418        | Uniform         | 
266  | [40166, 40316]            | 440        | Fourier MLP     | Complex Neural Net
267  | [40317, 40467]            | 407        | Fourier MLP     | Complex Neural Net
268  | [40468, 40618]            | 462        | Fourier MLP     | Complex Neural Net
269  | [40619, 40769]            | 416        | Fourier MLP     | Complex Neural Net
270  | [40770, 40920]            | 464        | Fourier MLP     | Complex Neural Net
271  | [40921, 41071]            | 451        | Fourier MLP     | Complex Neural Net
272  | [41072, 41222]            | 414        | Fourier MLP     | Complex Neural Net
273  | [41223, 41373]            | 424        | Fourier MLP     | Complex Neural Net
274  | [41374, 41524]            | 393        | Fourier MLP     | Complex Neural Net
275  | [41525, 41675]            | 448        | Fourier MLP     | Complex Neural Net
276  | [41676, 41826]            | 456        | Fourier MLP     | Complex Neural Net
277  | [41827, 41977]            | 409        | Fourier MLP     | Complex Neural Net
278  | [41978, 42128]            | 373        | Fourier MLP     | Complex Neural Net
279  | [42129, 42279]            | 406        | Fourier MLP     | Complex Neural Net
280  | [42280, 42430]            | 377        | Fourier MLP     | Complex Neural Net
281  | [42431, 42581]            | 403        | Fourier MLP     | Complex Neural Net
282  | [42582, 42732]            | 383        | Fourier MLP     | Complex Neural Net
283  | [42733, 42883]            | 391        | Fourier MLP     | Complex Neural Net
284  | [42884, 43034]            | 408        | Fourier MLP     | Complex Neural Net
285  | [43035, 43185]            | 427        | Fourier MLP     | Complex Neural Net
286  | [43186, 43336]            | 383        | Fourier MLP     | Complex Neural Net
287  | [43337, 43487]            | 447        | Fourier MLP     | Complex Neural Net
288  | [43488, 43638]            | 357        | Fourier MLP     | Complex Neural Net
289  | [43639, 43789]            | 373        | Fourier MLP     | Complex Neural Net
290  | [43790, 43940]            | 397        | Fourier MLP     | Complex Neural Net
291  | [43941, 44091]            | 342        | Fourier MLP     | Complex Neural Net
292  | [44092, 44242]            | 385        | Fourier MLP     | Complex Neural Net
293  | [44243, 44393]            | 390        | Fourier MLP     | Complex Neural Net
294  | [44394, 44544]            | 370        | Fourier MLP     | Complex Neural Net
295  | [44545, 44695]            | 402        | Fourier MLP     | Complex Neural Net
296  | [44696, 44846]            | 354        | Fourier MLP     | Complex Neural Net
297  | [44847, 44997]            | 381        | Fourier MLP     | Complex Neural Net
298  | [44998, 45148]            | 382        | Fourier MLP     | Complex Neural Net
299  | [45149, 45299]            | 359        | Fourier MLP     | Complex Neural Net
300  | [45300, 45450]            | 377        | Fourier MLP     | Complex Neural Net
301  | [45451, 45601]            | 385        | Fourier MLP     | Complex Neural Net
302  | [45602, 45752]            | 371        | Fourier MLP     | Complex Neural Net
303  | [45753, 45903]            | 368        | Fourier MLP     | Complex Neural Net
304  | [45904, 46054]            | 366        | Fourier MLP     | Complex Neural Net
305  | [46055, 46205]            | 381        | Fourier MLP     | Complex Neural Net
306  | [46206, 46356]            | 358        | Fourier MLP     | Complex Neural Net
307  | [46357, 46507]            | 344        | Fourier MLP     | Complex Neural Net
308  | [46508, 46658]            | 358        | Fourier MLP     | Complex Neural Net
309  | [46659, 46809]            | 381        | Fourier MLP     | Complex Neural Net
310  | [46810, 46960]            | 335        | Fourier MLP     | Complex Neural Net
311  | [46961, 47111]            | 367        | Fourier MLP     | Complex Neural Net
312  | [47112, 47262]            | 339        | Fourier MLP     | Complex Neural Net
313  | [47263, 47413]            | 355        | Fourier MLP     | Complex Neural Net
314  | [47414, 47564]            | 364        | Fourier MLP     | Complex Neural Net
315  | [47565, 47715]            | 355        | Fourier MLP     | Complex Neural Net
316  | [47716, 47866]            | 356        | Fourier MLP     | Complex Neural Net
317  | [47867, 48017]            | 363        | Fourier MLP     | Complex Neural Net
318  | [48018, 48168]            | 323        | Fourier MLP     | Complex Neural Net
319  | [48169, 48319]            | 291        | Fourier MLP     | Complex Neural Net
320  | [48320, 48470]            | 337        | Fourier MLP     | Complex Neural Net
321  | [48471, 48621]            | 309        | Fourier MLP     | Complex Neural Net
322  | [48622, 48772]            | 305        | Fourier MLP     | Complex Neural Net
323  | [48773, 48923]            | 347        | Fourier MLP     | Complex Neural Net
324  | [48924, 49074]            | 318        | Fourier MLP     | Complex Neural Net
325  | [49075, 49225]            | 315        | Fourier MLP     | Complex Neural Net
326  | [49226, 49376]            | 348        | Fourier MLP     | Complex Neural Net
327  | [49377, 49527]            | 307        | Fourier MLP     | Complex Neural Net
328  | [49528, 49678]            | 307        | Fourier MLP     | Complex Neural Net
329  | [49679, 49829]            | 343        | Fourier MLP     | Complex Neural Net
330  | [49830, 49980]            | 358        | Fourier MLP     | Complex Neural Net
331  | [49981, 50131]            | 306        | Fourier MLP     | Complex Neural Net
332  | [50132, 50282]            | 326        | Fourier MLP     | Complex Neural Net
333  | [50283, 50433]            | 312        | Fourier MLP     | Complex Neural Net
334  | [50434, 50584]            | 317        | Fourier MLP     | Complex Neural Net
335  | [50585, 50735]            | 301        | Fourier MLP     | Complex Neural Net
336  | [50736, 50886]            | 285        | Fourier MLP     | Complex Neural Net
337  | [50887, 51037]            | 334        | Fourier MLP     | Complex Neural Net
338  | [51038, 51188]            | 296        | Fourier MLP     | Complex Neural Net
339  | [51189, 51339]            | 330        | Fourier MLP     | Complex Neural Net
340  | [51340, 51490]            | 286        | Fourier MLP     | Complex Neural Net
341  | [51491, 51641]            | 318        | Fourier MLP     | Complex Neural Net
342  | [51642, 51792]            | 259        | Fourier MLP     | Complex Neural Net
343  | [51793, 51943]            | 327        | Fourier MLP     | Complex Neural Net
344  | [51944, 52094]            | 311        | Fourier MLP     | Complex Neural Net
345  | [52095, 52245]            | 323        | Fourier MLP     | Complex Neural Net
346  | [52246, 52396]            | 295        | Fourier MLP     | Complex Neural Net
347  | [52397, 52547]            | 276        | Fourier MLP     | Complex Neural Net
348  | [52548, 52698]            | 277        | Fourier MLP     | Complex Neural Net
349  | [52699, 52849]            | 297        | Fourier MLP     | Complex Neural Net
350  | [52850, 53000]            | 297        | Fourier MLP     | Complex Neural Net
351  | [53001, 53151]            | 280        | Fourier MLP     | Complex Neural Net
352  | [53152, 53302]            | 269        | Fourier MLP     | Complex Neural Net
353  | [53303, 53453]            | 251        | Fourier MLP     | Complex Neural Net
354  | [53454, 53604]            | 275        | Fourier MLP     | Complex Neural Net
355  | [53605, 53755]            | 284        | Fourier MLP     | Complex Neural Net
356  | [53756, 53906]            | 284        | Fourier MLP     | Complex Neural Net
357  | [53907, 54057]            | 265        | Fourier MLP     | Complex Neural Net
358  | [54058, 54208]            | 285        | Fourier MLP     | Complex Neural Net
359  | [54209, 54359]            | 280        | Fourier MLP     | Complex Neural Net
360  | [54360, 54510]            | 265        | Fourier MLP     | Complex Neural Net
361  | [54511, 54661]            | 262        | Fourier MLP     | Complex Neural Net
362  | [54662, 54812]            | 268        | Fourier MLP     | Complex Neural Net
363  | [54813, 54963]            | 266        | Fourier MLP     | Complex Neural Net
364  | [54964, 55114]            | 290        | Fourier MLP     | Complex Neural Net
365  | [55115, 55265]            | 259        | Fourier MLP     | Complex Neural Net
366  | [55266, 55416]            | 281        | Fourier MLP     | Complex Neural Net
367  | [55417, 55567]            | 272        | Fourier MLP     | Complex Neural Net
368  | [55568, 55718]            | 281        | Fourier MLP     | Complex Neural Net
369  | [55719, 55869]            | 259        | Fourier MLP     | Complex Neural Net
370  | [55870, 56020]            | 291        | Fourier MLP     | Complex Neural Net
371  | [56021, 56171]            | 271        | Fourier MLP     | Complex Neural Net
372  | [56172, 56322]            | 270        | Fourier MLP     | Complex Neural Net
373  | [56323, 56473]            | 248        | Fourier MLP     | Complex Neural Net
374  | [56474, 56624]            | 229        | Fourier MLP     | Complex Neural Net
375  | [56625, 56775]            | 277        | Fourier MLP     | Complex Neural Net
376  | [56776, 56926]            | 254        | Fourier MLP     | Complex Neural Net
377  | [56927, 57077]            | 229        | Fourier MLP     | Complex Neural Net
378  | [57078, 57228]            | 252        | Fourier MLP     | Complex Neural Net
379  | [57229, 57379]            | 258        | Fourier MLP     | Complex Neural Net
380  | [57380, 57530]            | 249        | Fourier MLP     | Complex Neural Net
381  | [57531, 57681]            | 256        | Fourier MLP     | Complex Neural Net
382  | [57682, 57832]            | 258        | Fourier MLP     | Complex Neural Net
383  | [57833, 57983]            | 257        | Fourier MLP     | Complex Neural Net
384  | [57984, 58134]            | 273        | Fourier MLP     | Complex Neural Net
385  | [58135, 58285]            | 233        | Fourier MLP     | Complex Neural Net
386  | [58286, 58436]            | 249        | Fourier MLP     | Complex Neural Net
387  | [58437, 58587]            | 249        | Fourier MLP     | Complex Neural Net
388  | [58588, 58738]            | 272        | Fourier MLP     | Complex Neural Net
389  | [58739, 58889]            | 245        | Fourier MLP     | Complex Neural Net
390  | [58890, 59040]            | 245        | Fourier MLP     | Complex Neural Net
391  | [59041, 59191]            | 263        | Fourier MLP     | Complex Neural Net
392  | [59192, 59342]            | 248        | Fourier MLP     | Complex Neural Net
393  | [59343, 59493]            | 247        | Fourier MLP     | Complex Neural Net
394  | [59494, 59644]            | 264        | Fourier MLP     | Complex Neural Net
395  | [59645, 59795]            | 243        | Fourier MLP     | Complex Neural Net
396  | [59796, 59946]            | 236        | Fourier MLP     | Complex Neural Net
397  | [59947, 60097]            | 258        | Fourier MLP     | Complex Neural Net
398  | [60098, 60248]            | 241        | Fourier MLP     | Complex Neural Net
399  | [60249, 60399]            | 238        | Fourier MLP     | Complex Neural Net
400  | [60400, 60550]            | 252        | Fourier MLP     | Complex Neural Net
401  | [60551, 60701]            | 220        | Fourier MLP     | Complex Neural Net
402  | [60702, 60852]            | 255        | Fourier MLP     | Complex Neural Net
403  | [60853, 61003]            | 235        | Fourier MLP     | Complex Neural Net
404  | [61004, 61154]            | 208        | Fourier MLP     | Complex Neural Net
405  | [61155, 61305]            | 244        | Fourier MLP     | Complex Neural Net
406  | [61306, 61456]            | 222        | Fourier MLP     | Complex Neural Net
407  | [61457, 61607]            | 220        | Fourier MLP     | Complex Neural Net
408  | [61608, 61758]            | 220        | Fourier MLP     | Complex Neural Net
409  | [61759, 61909]            | 219        | Fourier MLP     | Complex Neural Net
410  | [61910, 62060]            | 231        | Fourier MLP     | Complex Neural Net
411  | [62061, 62211]            | 237        | Fourier MLP     | Complex Neural Net
412  | [62212, 62362]            | 241        | Fourier MLP     | Complex Neural Net
413  | [62363, 62513]            | 206        | Fourier MLP     | Complex Neural Net
414  | [62514, 62664]            | 207        | Fourier MLP     | Complex Neural Net
415  | [62665, 62815]            | 210        | Fourier MLP     | Complex Neural Net
416  | [62816, 62966]            | 218        | Fourier MLP     | Complex Neural Net
417  | [62967, 63117]            | 213        | Fourier MLP     | Complex Neural Net
418  | [63118, 63268]            | 220        | Fourier MLP     | Complex Neural Net
419  | [63269, 63419]            | 246        | Fourier MLP     | Complex Neural Net
420  | [63420, 63570]            | 217        | Fourier MLP     | Complex Neural Net
