
================================================================================
Idx  | Range                     | Count      | Model Type      | Stats
112  | [287280, 289844]          | 154299     | Uniform         | 
113  | [289845, 292409]          | 154403     | Uniform         | 
114  | [292410, 294974]          | 154485     | Uniform         | 
115  | [294975, 297539]          | 153489     | Uniform         | 
116  | [297540, 300104]          | 153656     | Uniform         | 
117  | [300105, 302669]          | 153720     | Uniform         | 
118  | [302670, 305234]          | 153968     | Uniform         | 
119  | [305235, 307799]          | 153627     | Uniform         | 
120  | [307800, 310364]          | 153894     | Uniform         | 
121  | [310365, 312929]          | 153656     | Uniform         | 
122  | [312930, 315494]          | 153614     | Uniform         | 
123  | [315495, 318059]          | 154211     | Uniform         | 
124  | [318060, 320624]          | 154142     | Uniform         | 
125  | [320625, 323189]          | 154093     | Uniform         | 
126  | [323190, 325754]          | 153435     | Uniform         | 
127  | [325755, 328319]          | 154027     | Uniform         | 
128  | [328320, 330884]          | 153615     | Uniform         | 
129  | [330885, 333449]          | 153759     | Uniform         | 
130  | [333450, 336014]          | 153368     | Uniform         | 
131  | [336015, 338579]          | 153935     | Uniform         | 
132  | [338580, 341144]          | 153787     | Uniform         | 
133  | [341145, 343709]          | 154248     | Uniform         | 
134  | [343710, 346274]          | 153577     | Uniform         | 
135  | [346275, 348839]          | 154061     | Uniform         | 
136  | [348840, 351404]          | 153250     | Uniform         | 
137  | [351405, 353969]          | 153503     | Uniform         | 
138  | [353970, 356534]          | 154351     | Uniform         | 
139  | [356535, 359099]          | 153888     | Uniform         | 
140  | [359100, 361664]          | 153648     | Uniform         | 
141  | [361665, 364229]          | 153830     | Uniform         | 
142  | [364230, 366794]          | 154094     | Uniform         | 
143  | [366795, 369359]          | 153297     | Uniform         | 
144  | [369360, 371924]          | 153878     | Uniform         | 
145  | [371925, 374489]          | 153123     | Uniform         | 
146  | [374490, 377054]          | 154481     | Uniform         | 
147  | [377055, 379619]          | 153779     | Uniform         | 
148  | [379620, 382184]          | 153876     | Uniform         | 
149  | [382185, 384749]          | 153209     | Uniform         | 
150  | [384750, 387314]          | 153583     | Uniform         | 
151  | [387315, 389879]          | 154077     | Uniform         | 
152  | [389880, 392444]          | 154368     | Uniform         | 
153  | [392445, 395009]          | 154235     | Uniform         | 
154  | [395010, 397574]          | 153671     | Uniform         | 
155  | [397575, 400139]          | 153807     | Uniform         | 
156  | [400140, 402704]          | 153670     | Uniform         | 
157  | [402705, 405269]          | 155170     | Uniform         | 
158  | [405270, 407834]          | 153908     | Uniform         | 
159  | [407835, 410399]          | 153507     | Uniform         | 
160  | [410400, 412964]          | 153781     | Uniform         | 
161  | [412965, 415529]          | 154451     | Uniform         | 
162  | [415530, 418094]          | 153756     | Uniform         | 
163  | [418095, 420659]          | 153933     | Uniform         | 
164  | [420660, 423224]          | 154213     | Uniform         | 
165  | [423225, 425789]          | 154456     | Uniform         | 
166  | [425790, 428354]          | 154033     | Uniform         | 
167  | [428355, 430919]          | 153175     | Uniform         | 
168  | [430920, 433484]          | 154132     | Uniform         | 
169  | [433485, 436049]          | 154247     | Uniform         | 
170  | [436050, 438614]          | 154158     | Uniform         | 
171  | [438615, 441179]          | 154502     | Uniform         | 
172  | [441180, 443744]          | 154474     | Uniform         | 
173  | [443745, 446309]          | 153905     | Uniform         | 
174  | [446310, 448874]          | 153651     | Uniform         | 
175  | [448875, 451439]          | 153835     | Uniform         | 
176  | [451440, 454004]          | 153951     | Uniform         | 
177  | [454005, 456569]          | 154278     | Uniform         | 
178  | [456570, 459134]          | 154541     | Uniform         | 
179  | [459135, 461699]          | 153477     | Uniform         | 
180  | [461700, 464264]          | 153816     | Uniform         | 
181  | [464265, 466829]          | 154428     | Uniform         | 
182  | [466830, 469394]          | 153576     | Uniform         | 
183  | [469395, 471959]          | 153678     | Uniform         | 
184  | [471960, 474524]          | 153274     | Uniform         | 
185  | [474525, 477089]          | 154414     | Uniform         | 
186  | [477090, 479654]          | 153848     | Uniform         | 
187  | [479655, 482219]          | 153894     | Uniform         | 
188  | [482220, 484784]          | 153028     | Uniform         | 
189  | [484785, 487349]          | 154370     | Uniform         | 
190  | [487350, 489914]          | 153769     | Uniform         | 
191  | [489915, 492479]          | 153842     | Uniform         | 
192  | [492480, 495044]          | 153849     | Uniform         | 
193  | [495045, 497609]          | 154019     | Uniform         | 
194  | [497610, 500174]          | 153705     | Uniform         | 
195  | [500175, 502739]          | 154282     | Uniform         | 
196  | [502740, 505304]          | 153751     | Uniform         | 
197  | [505305, 507869]          | 153670     | Uniform         | 
198  | [507870, 510434]          | 153708     | Uniform         | 
199  | [510435, 512999]          | 154216     | Uniform         | 
200  | [513000, 515564]          | 154371     | Uniform         | 
201  | [515565, 518129]          | 153891     | Uniform         | 
202  | [518130, 520694]          | 154362     | Uniform         | 
203  | [520695, 523259]          | 153417     | Uniform         | 
204  | [523260, 525824]          | 153569     | Uniform         | 
205  | [525825, 528389]          | 153865     | Uniform         | 
206  | [528390, 530954]          | 153545     | Uniform         | 
207  | [530955, 533519]          | 153541     | Uniform         | 
208  | [533520, 536084]          | 154479     | Uniform         | 
209  | [536085, 538649]          | 153666     | Uniform         | 
210  | [538650, 541214]          | 154202     | Uniform         | 
211  | [541215, 543779]          | 153747     | Uniform         | 
212  | [543780, 546344]          | 154397     | Uniform         | 
213  | [546345, 548909]          | 154356     | Uniform         | 
214  | [548910, 551474]          | 153796     | Uniform         | 
215  | [551475, 554039]          | 153964     | Uniform         | 
216  | [554040, 556604]          | 153477     | Uniform         | 
217  | [556605, 559169]          | 154217     | Uniform         | 
218  | [559170, 561734]          | 153532     | Uniform         | 
219  | [561735, 564299]          | 154568     | Uniform         | 
220  | [564300, 566864]          | 154231     | Uniform         | 
221  | [566865, 569429]          | 153322     | Uniform         | 
222  | [569430, 571994]          | 154496     | Uniform         | 
223  | [571995, 574559]          | 153334     | Uniform         | 
224  | [574560, 577124]          | 154137     | Uniform         | 
225  | [577125, 579689]          | 154081     | Uniform         | 
226  | [579690, 582254]          | 154491     | Uniform         | 
227  | [582255, 584819]          | 153767     | Uniform         | 
228  | [584820, 587384]          | 153692     | Uniform         | 
229  | [587385, 589949]          | 153459     | Uniform         | 
230  | [589950, 592514]          | 153919     | Uniform         | 
231  | [592515, 595079]          | 154615     | Uniform         | 
232  | [595080, 597644]          | 153616     | Uniform         | 
233  | [597645, 600209]          | 154203     | Uniform         | 
234  | [600210, 602774]          | 154038     | Uniform         | 
235  | [602775, 605339]          | 153520     | Uniform         | 
236  | [605340, 607904]          | 154096     | Uniform         | 
237  | [607905, 610469]          | 154272     | Uniform         | 
238  | [610470, 613034]          | 153628     | Uniform         | 
239  | [613035, 615599]          | 154389     | Uniform         | 
240  | [615600, 618164]          | 154025     | Uniform         | 
241  | [618165, 620729]          | 153848     | Uniform         | 
242  | [620730, 623294]          | 153811     | Uniform         | 
243  | [623295, 625859]          | 153152     | Uniform         | 
244  | [625860, 628424]          | 154176     | Uniform         | 
245  | [628425, 630989]          | 153591     | Uniform         | 
246  | [630990, 633554]          | 153922     | Uniform         | 
247  | [633555, 636119]          | 153836     | Uniform         | 
248  | [636120, 638684]          | 154516     | Uniform         | 
249  | [638685, 641249]          | 154139     | Uniform         | 
250  | [641250, 643814]          | 153811     | Uniform         | 
251  | [643815, 646379]          | 153958     | Uniform         | 
252  | [646380, 648944]          | 154118     | Uniform         | 
253  | [648945, 651509]          | 153222     | Uniform         | 
254  | [651510, 654074]          | 154245     | Uniform         | 
255  | [654075, 656639]          | 153530     | Uniform         | 
256  | [656640, 659204]          | 154203     | Uniform         | 
257  | [659205, 661769]          | 154854     | Uniform         | 
258  | [661770, 664334]          | 153593     | Uniform         | 
259  | [664335, 666899]          | 153791     | Uniform         | 
260  | [666900, 669464]          | 154092     | Uniform         | 
261  | [669465, 672029]          | 153610     | Uniform         | 
262  | [672030, 674594]          | 153460     | Uniform         | 
263  | [674595, 677159]          | 153918     | Uniform         | 
264  | [677160, 679724]          | 153550     | Uniform         | 
265  | [679725, 682289]          | 153870     | Uniform         | 
266  | [682290, 684854]          | 153878     | Uniform         | 
267  | [684855, 687419]          | 154594     | Uniform         | 
268  | [687420, 689984]          | 154477     | Uniform         | 
269  | [689985, 692549]          | 153390     | Uniform         | 
270  | [692550, 695114]          | 153457     | Uniform         | 
271  | [695115, 697679]          | 153670     | Uniform         | 
272  | [697680, 700244]          | 153898     | Uniform         | 
273  | [700245, 702809]          | 154040     | Uniform         | 
274  | [702810, 705374]          | 153821     | Uniform         | 
275  | [705375, 707939]          | 152955     | Uniform         | 
276  | [707940, 710504]          | 153461     | Uniform         | 
277  | [710505, 713069]          | 153809     | Uniform         | 
278  | [713070, 715634]          | 154277     | Uniform         | 
279  | [715635, 718199]          | 153681     | Uniform         | 
280  | [718200, 720764]          | 153870     | Uniform         | 
281  | [720765, 723329]          | 153595     | Uniform         | 
282  | [723330, 725894]          | 154553     | Uniform         | 
283  | [725895, 728459]          | 153407     | Uniform         | 
284  | [728460, 731024]          | 154086     | Uniform         | 
285  | [731025, 733589]          | 153252     | Uniform         | 
286  | [733590, 736154]          | 154044     | Uniform         | 
287  | [736155, 738719]          | 153812     | Uniform         | 
288  | [738720, 741284]          | 154053     | Uniform         | 
289  | [741285, 743849]          | 153650     | Uniform         | 
290  | [743850, 746414]          | 153533     | Uniform         | 
291  | [746415, 748979]          | 153618     | Uniform         | 
292  | [748980, 751544]          | 153979     | Uniform         | 
293  | [751545, 754109]          | 152905     | Uniform         | 
294  | [754110, 756674]          | 153864     | Uniform         | 
295  | [756675, 759239]          | 153506     | Uniform         | 
296  | [759240, 761804]          | 154255     | Uniform         | 
297  | [761805, 764369]          | 153865     | Uniform         | 
298  | [764370, 766934]          | 153927     | Uniform         | 
299  | [766935, 769499]          | 154195     | Uniform         | 
300  | [769500, 772064]          | 153596     | Uniform         | 
301  | [772065, 774629]          | 154365     | Uniform         | 
302  | [774630, 777194]          | 154860     | Uniform         | 
303  | [777195, 779759]          | 154781     | Uniform         | 
304  | [779760, 782324]          | 154521     | Uniform         | 
305  | [782325, 784889]          | 153815     | Uniform         | 
306  | [784890, 787454]          | 154098     | Uniform         | 
307  | [787455, 790019]          | 154101     | Uniform         | 
308  | [790020, 792584]          | 153978     | Uniform         | 
309  | [792585, 795149]          | 154467     | Uniform         | 
310  | [795150, 797714]          | 154148     | Uniform         | 
311  | [797715, 800279]          | 153813     | Uniform         | 
312  | [800280, 802844]          | 153407     | Uniform         | 
313  | [802845, 805409]          | 154073     | Uniform         | 
314  | [805410, 807974]          | 154602     | Uniform         | 
315  | [807975, 810539]          | 152890     | Uniform         | 
316  | [810540, 813104]          | 153295     | Uniform         | 
317  | [813105, 815669]          | 154266     | Uniform         | 
318  | [815670, 818234]          | 153610     | Uniform         | 
319  | [818235, 820799]          | 153664     | Uniform         | 
320  | [820800, 823364]          | 153778     | Uniform         | 
321  | [823365, 825929]          | 153507     | Uniform         | 
322  | [825930, 828494]          | 153887     | Uniform         | 
323  | [828495, 831059]          | 153971     | Uniform         | 
324  | [831060, 833624]          | 153778     | Uniform         | 
325  | [833625, 836189]          | 154274     | Uniform         | 
326  | [836190, 838754]          | 154008     | Uniform         | 
327  | [838755, 841319]          | 153868     | Uniform         | 
328  | [841320, 843884]          | 154026     | Uniform         | 
329  | [843885, 846449]          | 153121     | Uniform         | 
330  | [846450, 849014]          | 154101     | Uniform         | 
331  | [849015, 851579]          | 153222     | Uniform         | 
332  | [851580, 854144]          | 153806     | Uniform         | 
333  | [854145, 856709]          | 154082     | Uniform         | 
334  | [856710, 859274]          | 153894     | Uniform         | 
335  | [859275, 861839]          | 153868     | Uniform         | 
336  | [861840, 864404]          | 154163     | Uniform         | 
337  | [864405, 866969]          | 153668     | Uniform         | 
338  | [866970, 869534]          | 153476     | Uniform         | 
339  | [869535, 872099]          | 153928     | Uniform         | 
340  | [872100, 874664]          | 153817     | Uniform         | 
341  | [874665, 877229]          | 153678     | Uniform         | 
342  | [877230, 879794]          | 153827     | Uniform         | 
343  | [879795, 882359]          | 153397     | Uniform         | 
344  | [882360, 884924]          | 153412     | Uniform         | 
345  | [884925, 887489]          | 154514     | Uniform         | 
346  | [887490, 890054]          | 153573     | Uniform         | 
347  | [890055, 892619]          | 154056     | Uniform         | 
348  | [892620, 895184]          | 154310     | Uniform         | 
349  | [895185, 897749]          | 153592     | Uniform         | 
350  | [897750, 900314]          | 153422     | Uniform         | 
351  | [900315, 902879]          | 154010     | Uniform         | 
352  | [902880, 905444]          | 153890     | Uniform         | 
353  | [905445, 908009]          | 153908     | Uniform         | 
354  | [908010, 910574]          | 154331     | Uniform         | 
355  | [910575, 913139]          | 154068     | Uniform         | 
356  | [913140, 915704]          | 153376     | Uniform         | 
357  | [915705, 918269]          | 153797     | Uniform         | 
358  | [918270, 920834]          | 153715     | Uniform         | 
359  | [920835, 923399]          | 153994     | Uniform         | 
360  | [923400, 925964]          | 154639     | Uniform         | 
361  | [925965, 928529]          | 154164     | Uniform         | 
362  | [928530, 931094]          | 153635     | Uniform         | 
363  | [931095, 933659]          | 154364     | Uniform         | 
364  | [933660, 936224]          | 153953     | Uniform         | 
365  | [936225, 938789]          | 153373     | Uniform         | 
366  | [938790, 941354]          | 153997     | Uniform         | 
367  | [941355, 943919]          | 153883     | Uniform         | 
368  | [943920, 946484]          | 153705     | Uniform         | 
369  | [946485, 949049]          | 154222     | Uniform         | 
370  | [949050, 951614]          | 153639     | Uniform         | 
371  | [951615, 954179]          | 154015     | Uniform         | 
372  | [954180, 956744]          | 154176     | Uniform         | 
373  | [956745, 959309]          | 153305     | Uniform         | 
374  | [959310, 961874]          | 153075     | Uniform         | 
375  | [961875, 964439]          | 153799     | Uniform         | 
376  | [964440, 967004]          | 154425     | Uniform         | 
377  | [967005, 969569]          | 154042     | Uniform         | 
378  | [969570, 972134]          | 153595     | Uniform         | 
379  | [972135, 974699]          | 153553     | Uniform         | 
380  | [974700, 977264]          | 153183     | Uniform         | 
381  | [977265, 979829]          | 153973     | Uniform         | 
382  | [979830, 982394]          | 154369     | Uniform         | 
383  | [982395, 984959]          | 154696     | Uniform         | 
384  | [984960, 987524]          | 153946     | Uniform         | 
385  | [987525, 990089]          | 154012     | Uniform         | 
386  | [990090, 992654]          | 154692     | Uniform         | 
387  | [992655, 995219]          | 153543     | Uniform         | 
388  | [995220, 997784]          | 154311     | Uniform         | 
389  | [997785, 999999]          | 132513     | Uniform         | 
================================================================================
