
================================================================================
Idx  | Range                     | Count      | Model Type      | Stats
44   | [50644, 51794]            | 4384       | Fourier MLP     | Complex Neural Net
45   | [51795, 52945]            | 4469       | Fourier MLP     | Complex Neural Net
46   | [52946, 54096]            | 4540       | Fourier MLP     | Complex Neural Net
47   | [54097, 55247]            | 4534       | Fourier MLP     | Complex Neural Net
48   | [55248, 56398]            | 4783       | Fourier MLP     | Complex Neural Net
49   | [56399, 57549]            | 4703       | Fourier MLP     | Complex Neural Net
50   | [57550, 58700]            | 4848       | Fourier MLP     | Complex Neural Net
51   | [58701, 59851]            | 5051       | Fourier MLP     | Complex Neural Net
52   | [59852, 61002]            | 5147       | Fourier MLP     | Complex Neural Net
53   | [61003, 62153]            | 5152       | Fourier MLP     | Complex Neural Net
54   | [62154, 63304]            | 5386       | Fourier MLP     | Complex Neural Net
55   | [63305, 64455]            | 5511       | Fourier MLP     | Complex Neural Net
56   | [64456, 65606]            | 5356       | Fourier MLP     | Complex Neural Net
57   | [65607, 66757]            | 5537       | Fourier MLP     | Complex Neural Net
58   | [66758, 67908]            | 5589       | Fourier MLP     | Complex Neural Net
59   | [67909, 69059]            | 5800       | Fourier MLP     | Complex Neural Net
60   | [69060, 70210]            | 5892       | Fourier MLP     | Complex Neural Net
61   | [70211, 71361]            | 5921       | Fourier MLP     | Complex Neural Net
62   | [71362, 72512]            | 6105       | Fourier MLP     | Complex Neural Net
63   | [72513, 73663]            | 6106       | Fourier MLP     | Complex Neural Net
64   | [73664, 74814]            | 6344       | Fourier MLP     | Complex Neural Net
65   | [74815, 75965]            | 6533       | Fourier MLP     | Complex Neural Net
66   | [75966, 77116]            | 6626       | Fourier MLP     | Complex Neural Net
67   | [77117, 78267]            | 6579       | Fourier MLP     | Complex Neural Net
68   | [78268, 79418]            | 6893       | Fourier MLP     | Complex Neural Net
69   | [79419, 80569]            | 6861       | Fourier MLP     | Complex Neural Net
70   | [80570, 81720]            | 6948       | Fourier MLP     | Complex Neural Net
71   | [81721, 82871]            | 7048       | Fourier MLP     | Complex Neural Net
72   | [82872, 84022]            | 7438       | Fourier MLP     | Complex Neural Net
73   | [84023, 85173]            | 7362       | Fourier MLP     | Complex Neural Net
74   | [85174, 86324]            | 7470       | Fourier MLP     | Complex Neural Net
75   | [86325, 87475]            | 7755       | Fourier MLP     | Complex Neural Net
76   | [87476, 88626]            | 7815       | Uniform         | 
77   | [88627, 89777]            | 7926       | Fourier MLP     | Complex Neural Net
78   | [89778, 90928]            | 8186       | Fourier MLP     | Complex Neural Net
79   | [90929, 92079]            | 8093       | Fourier MLP     | Complex Neural Net
80   | [92080, 93230]            | 8501       | Fourier MLP     | Complex Neural Net
81   | [93231, 94381]            | 8506       | Uniform         | 
82   | [94382, 95532]            | 8794       | Fourier MLP     | Complex Neural Net
83   | [95533, 96683]            | 8712       | Uniform         | 
84   | [96684, 97834]            | 8965       | Fourier MLP     | Complex Neural Net
85   | [97835, 98985]            | 9165       | Uniform         | 
86   | [98986, 100136]           | 9153       | Fourier MLP     | Complex Neural Net
87   | [100137, 101287]          | 9357       | Fourier MLP     | Complex Neural Net
88   | [101288, 102438]          | 9479       | Fourier MLP     | Complex Neural Net
89   | [102439, 103589]          | 9739       | Fourier MLP     | Complex Neural Net
90   | [103590, 104740]          | 10042      | Fourier MLP     | Complex Neural Net
91   | [104741, 105891]          | 10061      | Fourier MLP     | Complex Neural Net
92   | [105892, 107042]          | 10119      | Fourier MLP     | Complex Neural Net
93   | [107043, 108193]          | 10222      | Uniform         | 
94   | [108194, 109344]          | 10553      | Fourier MLP     | Complex Neural Net
95   | [109345, 110495]          | 10569      | Fourier MLP     | Complex Neural Net
96   | [110496, 111646]          | 10845      | Uniform         | 
97   | [111647, 112797]          | 10946      | Fourier MLP     | Complex Neural Net
98   | [112798, 113948]          | 11299      | Fourier MLP     | Complex Neural Net
99   | [113949, 115099]          | 11344      | Fourier MLP     | Complex Neural Net
100  | [115100, 116250]          | 11468      | Fourier MLP     | Complex Neural Net
101  | [116251, 117401]          | 11615      | Fourier MLP     | Complex Neural Net
102  | [117402, 118552]          | 11936      | Fourier MLP     | Complex Neural Net
103  | [118553, 119703]          | 12088      | Fourier MLP     | Complex Neural Net
104  | [119704, 120854]          | 12139      | Uniform         | 
105  | [120855, 122005]          | 12539      | Uniform         | 
106  | [122006, 123156]          | 12893      | Fourier MLP     | Complex Neural Net
107  | [123157, 124307]          | 12924      | Uniform         | 
108  | [124308, 125458]          | 13053      | Fourier MLP     | Complex Neural Net
109  | [125459, 126609]          | 13241      | Uniform         | 
110  | [126610, 127760]          | 13502      | Uniform         | 
111  | [127761, 128911]          | 13829      | Fourier MLP     | Complex Neural Net
112  | [128912, 130062]          | 13849      | Fourier MLP     | Complex Neural Net
113  | [130063, 131213]          | 14006      | Fourier MLP     | Complex Neural Net
114  | [131214, 132364]          | 14259      | Uniform         | 
115  | [132365, 133515]          | 14617      | Fourier MLP     | Complex Neural Net
116  | [133516, 134666]          | 14957      | Fourier MLP     | Complex Neural Net
117  | [134667, 135817]          | 15095      | Uniform         | 
118  | [135818, 136968]          | 15332      | Uniform         | 
119  | [136969, 138119]          | 15561      | Fourier MLP     | Complex Neural Net
120  | [138120, 139270]          | 15935      | Fourier MLP     | Complex Neural Net
121  | [139271, 140421]          | 16120      | Fourier MLP     | Complex Neural Net
122  | [140422, 141572]          | 16270      | Fourier MLP     | Complex Neural Net
123  | [141573, 142723]          | 16285      | Uniform         | 
124  | [142724, 143874]          | 16742      | Fourier MLP     | Complex Neural Net
125  | [143875, 145025]          | 17120      | Fourier MLP     | Complex Neural Net
126  | [145026, 146176]          | 16978      | Uniform         | 
127  | [146177, 147327]          | 17398      | Fourier MLP     | Complex Neural Net
128  | [147328, 148478]          | 17826      | Fourier MLP     | Complex Neural Net
129  | [148479, 149629]          | 18151      | Uniform         | 
130  | [149630, 150780]          | 18399      | Fourier MLP     | Complex Neural Net
131  | [150781, 151931]          | 18571      | Fourier MLP     | Complex Neural Net
132  | [151932, 153082]          | 18658      | Fourier MLP     | Complex Neural Net
133  | [153083, 154233]          | 18992      | Fourier MLP     | Complex Neural Net
134  | [154234, 155384]          | 19293      | Fourier MLP     | Complex Neural Net
135  | [155385, 156535]          | 19980      | Fourier MLP     | Complex Neural Net
136  | [156536, 157686]          | 19803      | Fourier MLP     | Complex Neural Net
137  | [157687, 158837]          | 20010      | Uniform         | 
138  | [158838, 159988]          | 20603      | Uniform         | 
139  | [159989, 161139]          | 20685      | Uniform         | 
140  | [161140, 162290]          | 21037      | Uniform         | 
141  | [162291, 163441]          | 21324      | Uniform         | 
142  | [163442, 164592]          | 21693      | Uniform         | 
143  | [164593, 165743]          | 21898      | Uniform         | 
144  | [165744, 166894]          | 22259      | Fourier MLP     | Complex Neural Net
145  | [166895, 168045]          | 22439      | Fourier MLP     | Complex Neural Net
146  | [168046, 169196]          | 23081      | Uniform         | 
147  | [169197, 170347]          | 23439      | Uniform         | 
148  | [170348, 171498]          | 23311      | Fourier MLP     | Complex Neural Net
149  | [171499, 172649]          | 23955      | Fourier MLP     | Complex Neural Net
150  | [172650, 173800]          | 24326      | Fourier MLP     | Complex Neural Net
151  | [173801, 174951]          | 24496      | Fourier MLP     | Complex Neural Net
152  | [174952, 176102]          | 24940      | Uniform         | 
153  | [176103, 177253]          | 25538      | Fourier MLP     | Complex Neural Net
154  | [177254, 178404]          | 25489      | Uniform         | 
155  | [178405, 179555]          | 25870      | Uniform         | 
156  | [179556, 180706]          | 25968      | Fourier MLP     | Complex Neural Net
157  | [180707, 181857]          | 26588      | Fourier MLP     | Complex Neural Net
158  | [181858, 183008]          | 26765      | Fourier MLP     | Complex Neural Net
159  | [183009, 184159]          | 27493      | Uniform         | 
160  | [184160, 185310]          | 27639      | Uniform         | 
161  | [185311, 186461]          | 28101      | Fourier MLP     | Complex Neural Net
162  | [186462, 187612]          | 28491      | Uniform         | 
163  | [187613, 188763]          | 28575      | Uniform         | 
164  | [188764, 189914]          | 29223      | Uniform         | 
165  | [189915, 191065]          | 29432      | Uniform         | 
166  | [191066, 192216]          | 29941      | Fourier MLP     | Complex Neural Net
167  | [192217, 193367]          | 30140      | Fourier MLP     | Complex Neural Net
168  | [193368, 194518]          | 30364      | Uniform         | 
169  | [194519, 195669]          | 31278      | Uniform         | 
170  | [195670, 196820]          | 31354      | Uniform         | 
171  | [196821, 197971]          | 31605      | Uniform         | 
172  | [197972, 199122]          | 32153      | Uniform         | 
173  | [199123, 200273]          | 32746      | Uniform         | 
174  | [200274, 201424]          | 32953      | Uniform         | 
175  | [201425, 202575]          | 33582      | Uniform         | 
176  | [202576, 203726]          | 33856      | Uniform         | 
177  | [203727, 204877]          | 34095      | Fourier MLP     | Complex Neural Net
178  | [204878, 206028]          | 34601      | Uniform         | 
179  | [206029, 207179]          | 35289      | Fourier MLP     | Complex Neural Net
180  | [207180, 208330]          | 35281      | Fourier MLP     | Complex Neural Net
181  | [208331, 209481]          | 36290      | Uniform         | 
182  | [209482, 210632]          | 36458      | Uniform         | 
183  | [210633, 211783]          | 36700      | Uniform         | 
184  | [211784, 212934]          | 37123      | Uniform         | 
185  | [212935, 214085]          | 38055      | Uniform         | 
186  | [214086, 215236]          | 38085      | Fourier MLP     | Complex Neural Net
187  | [215237, 216387]          | 38669      | Uniform         | 
188  | [216388, 217538]          | 39125      | Uniform         | 
189  | [217539, 218689]          | 39739      | Uniform         | 
190  | [218690, 219840]          | 40228      | Uniform         | 
191  | [219841, 220991]          | 40421      | Uniform         | 
192  | [220992, 222142]          | 41051      | Uniform         | 
193  | [222143, 223293]          | 41563      | Uniform         | 
194  | [223294, 224444]          | 42045      | Uniform         | 
195  | [224445, 225595]          | 42346      | Uniform         | 
196  | [225596, 226746]          | 43118      | Uniform         | 
197  | [226747, 227897]          | 43247      | Uniform         | 
198  | [227898, 229048]          | 44127      | Fourier MLP     | Complex Neural Net
199  | [229049, 230199]          | 44367      | Uniform         | 
200  | [230200, 231350]          | 44529      | Uniform         | 
201  | [231351, 232501]          | 45435      | Uniform         | 
202  | [232502, 233652]          | 45561      | Uniform         | 
203  | [233653, 234803]          | 46543      | Uniform         | 
204  | [234804, 235954]          | 46671      | Uniform         | 
205  | [235955, 237105]          | 47296      | Uniform         | 
206  | [237106, 238256]          | 47673      | Fourier MLP     | Complex Neural Net
207  | [238257, 239407]          | 47938      | Uniform         | 
208  | [239408, 240558]          | 48514      | Uniform         | 
209  | [240559, 241709]          | 49691      | Uniform         | 
210  | [241710, 242860]          | 49955      | Uniform         | 
211  | [242861, 244011]          | 50579      | Uniform         | 
212  | [244012, 245162]          | 50853      | Uniform         | 
213  | [245163, 246313]          | 51670      | Uniform         | 
214  | [246314, 247464]          | 52376      | Uniform         | 
215  | [247465, 248615]          | 52765      | Uniform         | 
216  | [248616, 249766]          | 53534      | Uniform         | 
217  | [249767, 250917]          | 53903      | Uniform         | 
218  | [250918, 252068]          | 54037      | Uniform         | 
219  | [252069, 253219]          | 55063      | Uniform         | 
220  | [253220, 254370]          | 55480      | Uniform         | 
221  | [254371, 255521]          | 55959      | Uniform         | 
222  | [255522, 256672]          | 56671      | Uniform         | 
223  | [256673, 257823]          | 57051      | Uniform         | 
224  | [257824, 258974]          | 57429      | Uniform         | 
225  | [258975, 260125]          | 57936      | Uniform         | 
226  | [260126, 261276]          | 58888      | Uniform         | 
227  | [261277, 262427]          | 59462      | Fourier MLP     | Complex Neural Net
228  | [262428, 263578]          | 60288      | Uniform         | 
229  | [263579, 264729]          | 60631      | Uniform         | 
230  | [264730, 265880]          | 61322      | Uniform         | 
231  | [265881, 267031]          | 61902      | Uniform         | 
232  | [267032, 268182]          | 62916      | Uniform         | 
233  | [268183, 269333]          | 62898      | Uniform         | 
234  | [269334, 270484]          | 63513      | Uniform         | 
235  | [270485, 271635]          | 64600      | Uniform         | 
236  | [271636, 272786]          | 64720      | Uniform         | 
237  | [272787, 273937]          | 65335      | Uniform         | 
238  | [273938, 275088]          | 65950      | Uniform         | 
239  | [275089, 276239]          | 66344      | Uniform         | 
240  | [276240, 277390]          | 67641      | Uniform         | 
241  | [277391, 278541]          | 68008      | Uniform         | 
242  | [278542, 279692]          | 68879      | Uniform         | 
243  | [279693, 280843]          | 69330      | Uniform         | 
244  | [280844, 281994]          | 69446      | Uniform         | 
245  | [281995, 283145]          | 70533      | Uniform         | 
246  | [283146, 284296]          | 71103      | Uniform         | 
247  | [284297, 285447]          | 71835      | Uniform         | 
248  | [285448, 286598]          | 72243      | Uniform         | 
249  | [286599, 287749]          | 73085      | Uniform         | 
250  | [287750, 288900]          | 73961      | Uniform         | 
251  | [288901, 290051]          | 74323      | Uniform         | 
252  | [290052, 291202]          | 75329      | Uniform         | 
253  | [291203, 292353]          | 75788      | Uniform         | 
254  | [292354, 293504]          | 76361      | Uniform         | 
255  | [293505, 294655]          | 77362      | Uniform         | 
256  | [294656, 295806]          | 77914      | Uniform         | 
257  | [295807, 296957]          | 78247      | Uniform         | 
258  | [296958, 298108]          | 79447      | Uniform         | 
259  | [298109, 299259]          | 79656      | Uniform         | 
260  | [299260, 300410]          | 80467      | Uniform         | 
261  | [300411, 301561]          | 80692      | Uniform         | 
262  | [301562, 302712]          | 81606      | Uniform         | 
263  | [302713, 303863]          | 82057      | Uniform         | 
264  | [303864, 305014]          | 83032      | Uniform         | 
265  | [305015, 306165]          | 83657      | Uniform         | 
266  | [306166, 307316]          | 84171      | Uniform         | 
267  | [307317, 308467]          | 85329      | Uniform         | 
268  | [308468, 309618]          | 85780      | Uniform         | 
269  | [309619, 310769]          | 86518      | Uniform         | 
270  | [310770, 311920]          | 87600      | Uniform         | 
271  | [311921, 313071]          | 87643      | Uniform         | 
272  | [313072, 314222]          | 88292      | Uniform         | 
273  | [314223, 315373]          | 88759      | Uniform         | 
274  | [315374, 316524]          | 89856      | Uniform         | 
275  | [316525, 317675]          | 89640      | Uniform         | 
276  | [317676, 318826]          | 91051      | Uniform         | 
277  | [318827, 319977]          | 91701      | Uniform         | 
278  | [319978, 321128]          | 92453      | Uniform         | 
279  | [321129, 322279]          | 92663      | Uniform         | 
280  | [322280, 323430]          | 93138      | Uniform         | 
281  | [323431, 324581]          | 94400      | Uniform         | 
282  | [324582, 325732]          | 94542      | Uniform         | 
283  | [325733, 326883]          | 96576      | Uniform         | 
284  | [326884, 328034]          | 97376      | Uniform         | 
285  | [328035, 329185]          | 96858      | Uniform         | 
286  | [329186, 330336]          | 97691      | Uniform         | 
287  | [330337, 331487]          | 98961      | Uniform         | 
288  | [331488, 332638]          | 99444      | Uniform         | 
289  | [332639, 333789]          | 100409     | Uniform         | 
290  | [333790, 334940]          | 101300     | Uniform         | 
291  | [334941, 336091]          | 101776     | Uniform         | 
292  | [336092, 337242]          | 102422     | Uniform         | 
293  | [337243, 338393]          | 103033     | Uniform         | 
294  | [338394, 339544]          | 103801     | Uniform         | 
295  | [339545, 340695]          | 104078     | Uniform         | 
296  | [340696, 341846]          | 105618     | Uniform         | 
297  | [341847, 342997]          | 105782     | Uniform         | 
298  | [342998, 344148]          | 106464     | Uniform         | 
299  | [344149, 345299]          | 107559     | Uniform         | 
300  | [345300, 346450]          | 107489     | Uniform         | 
301  | [346451, 347601]          | 108500     | Uniform         | 
302  | [347602, 348752]          | 108966     | Uniform         | 
303  | [348753, 349903]          | 109777     | Uniform         | 
304  | [349904, 351054]          | 110359     | Uniform         | 
305  | [351055, 352205]          | 111211     | Uniform         | 
306  | [352206, 353356]          | 112219     | Uniform         | 
307  | [353357, 354507]          | 112932     | Uniform         | 
308  | [354508, 355658]          | 113078     | Uniform         | 
309  | [355659, 356809]          | 113467     | Uniform         | 
310  | [356810, 357960]          | 114970     | Uniform         | 
311  | [357961, 359111]          | 115300     | Uniform         | 
312  | [359112, 360262]          | 116188     | Uniform         | 
313  | [360263, 361413]          | 116413     | Uniform         | 
314  | [361414, 362564]          | 116935     | Uniform         | 
315  | [362565, 363715]          | 118145     | Uniform         | 
316  | [363716, 364866]          | 118546     | Uniform         | 
317  | [364867, 366017]          | 119115     | Uniform         | 
318  | [366018, 367168]          | 120069     | Uniform         | 
319  | [367169, 368319]          | 120355     | Uniform         | 
320  | [368320, 369470]          | 122247     | Uniform         | 
321  | [369471, 370621]          | 122595     | Uniform         | 
322  | [370622, 371772]          | 122172     | Uniform         | 
323  | [371773, 372923]          | 123605     | Uniform         | 
324  | [372924, 374074]          | 123838     | Uniform         | 
325  | [374075, 375225]          | 124730     | Uniform         | 
326  | [375226, 376376]          | 125958     | Uniform         | 
327  | [376377, 377527]          | 125788     | Uniform         | 
328  | [377528, 378678]          | 126916     | Uniform         | 
329  | [378679, 379829]          | 127787     | Uniform         | 
330  | [379830, 380980]          | 127893     | Uniform         | 
331  | [380981, 382131]          | 128628     | Uniform         | 
332  | [382132, 383282]          | 129108     | Uniform         | 
333  | [383283, 384433]          | 129315     | Uniform         | 
334  | [384434, 385584]          | 130703     | Uniform         | 
335  | [385585, 386735]          | 130879     | Uniform         | 
336  | [386736, 387886]          | 131378     | Uniform         | 
337  | [387887, 389037]          | 132612     | Uniform         | 
338  | [389038, 390188]          | 133158     | Uniform         | 
339  | [390189, 391339]          | 133078     | Uniform         | 
340  | [391340, 392490]          | 133882     | Uniform         | 
341  | [392491, 393641]          | 134601     | Uniform         | 
342  | [393642, 394792]          | 135497     | Uniform         | 
343  | [394793, 395943]          | 136103     | Uniform         | 
344  | [395944, 397094]          | 136410     | Uniform         | 
345  | [397095, 398245]          | 137427     | Uniform         | 
346  | [398246, 399396]          | 137465     | Uniform         | 
347  | [399397, 400547]          | 137748     | Uniform         | 
348  | [400548, 401698]          | 139429     | Uniform         | 
349  | [401699, 402849]          | 138525     | Uniform         | 
350  | [402850, 404000]          | 140265     | Uniform         | 
351  | [404001, 405151]          | 141014     | Uniform         | 
352  | [405152, 406302]          | 140870     | Fourier MLP     | Complex Neural Net
353  | [406303, 407453]          | 141954     | Uniform         | 
354  | [407454, 408604]          | 142053     | Uniform         | 
355  | [408605, 409755]          | 142264     | Uniform         | 
356  | [409756, 410906]          | 143058     | Uniform         | 
357  | [410907, 412057]          | 143391     | Uniform         | 
358  | [412058, 413208]          | 143668     | Uniform         | 
359  | [413209, 414359]          | 144343     | Uniform         | 
360  | [414360, 415510]          | 145022     | Uniform         | 
361  | [415511, 416661]          | 145179     | Uniform         | 
362  | [416662, 417812]          | 146445     | Uniform         | 
363  | [417813, 418963]          | 146959     | Uniform         | 
364  | [418964, 420114]          | 147454     | Uniform         | 
365  | [420115, 421265]          | 147862     | Uniform         | 
366  | [421266, 422416]          | 147748     | Uniform         | 
367  | [422417, 423567]          | 148323     | Uniform         | 
368  | [423568, 424718]          | 148553     | Uniform         | 
369  | [424719, 425869]          | 149732     | Uniform         | 
370  | [425870, 427020]          | 150493     | Uniform         | 
371  | [427021, 428171]          | 150643     | Uniform         | 
372  | [428172, 429322]          | 151135     | Uniform         | 
373  | [429323, 430473]          | 151794     | Uniform         | 
374  | [430474, 431624]          | 152464     | Uniform         | 
375  | [431625, 432775]          | 151614     | Uniform         | 
376  | [432776, 433926]          | 152471     | Uniform         | 
377  | [433927, 435077]          | 152933     | Uniform         | 
378  | [435078, 436228]          | 152961     | Uniform         | 
379  | [436229, 437379]          | 154127     | Uniform         | 
380  | [437380, 438530]          | 153870     | Uniform         | 
381  | [438531, 439681]          | 154508     | Uniform         | 
382  | [439682, 440832]          | 155046     | Uniform         | 
383  | [440833, 441983]          | 154533     | Uniform         | 
384  | [441984, 443134]          | 155541     | Uniform         | 
385  | [443135, 444285]          | 156409     | Uniform         | 
386  | [444286, 445436]          | 156288     | Uniform         | 
387  | [445437, 446587]          | 156245     | Uniform         | 
388  | [446588, 447738]          | 157257     | Uniform         | 
389  | [447739, 448889]          | 157311     | Uniform         | 
390  | [448890, 450040]          | 158713     | Uniform         | 
391  | [450041, 451191]          | 157358     | Uniform         | 
392  | [451192, 452342]          | 158884     | Uniform         | 
393  | [452343, 453493]          | 158185     | Uniform         | 
394  | [453494, 454644]          | 159233     | Uniform         | 
395  | [454645, 455795]          | 159663     | Uniform         | 
396  | [455796, 456946]          | 159459     | Uniform         | 
397  | [456947, 458097]          | 160378     | Uniform         | 
398  | [458098, 459248]          | 160598     | Uniform         | 
399  | [459249, 460399]          | 161226     | Uniform         | 
400  | [460400, 461550]          | 160642     | Uniform         | 
401  | [461551, 462701]          | 160782     | Uniform         | 
402  | [462702, 463852]          | 161399     | Uniform         | 
403  | [463853, 465003]          | 161611     | Uniform         | 
404  | [465004, 466154]          | 161199     | Uniform         | 
405  | [466155, 467305]          | 162420     | Uniform         | 
406  | [467306, 468456]          | 162616     | Uniform         | 
407  | [468457, 469607]          | 162709     | Uniform         | 
408  | [469608, 470758]          | 163038     | Uniform         | 
409  | [470759, 471909]          | 163172     | Uniform         | 
410  | [471910, 473060]          | 163114     | Uniform         | 
411  | [473061, 474211]          | 163723     | Uniform         | 
412  | [474212, 475362]          | 163375     | Uniform         | 
413  | [475363, 476513]          | 164156     | Uniform         | 
414  | [476514, 477664]          | 163273     | Uniform         | 
415  | [477665, 478815]          | 163737     | Uniform         | 
416  | [478816, 479966]          | 164514     | Uniform         | 
417  | [479967, 481117]          | 163850     | Uniform         | 
418  | [481118, 482268]          | 164888     | Uniform         | 
419  | [482269, 483419]          | 164016     | Uniform         | 
420  | [483420, 484570]          | 164533     | Uniform         | 
421  | [484571, 485721]          | 164793     | Uniform         | 
422  | [485722, 486872]          | 164209     | Uniform         | 
423  | [486873, 488023]          | 164476     | Uniform         | 
424  | [488024, 489174]          | 165600     | Uniform         | 
425  | [489175, 490325]          | 165466     | Uniform         | 
426  | [490326, 491476]          | 165119     | Uniform         | 
427  | [491477, 492627]          | 165475     | Uniform         | 
428  | [492628, 493778]          | 164780     | Uniform         | 
429  | [493779, 494929]          | 164385     | Uniform         | 
430  | [494930, 496080]          | 164370     | Uniform         | 
431  | [496081, 497231]          | 166044     | Uniform         | 
432  | [497232, 498382]          | 165843     | Uniform         | 
433  | [498383, 499533]          | 165478     | Uniform         | 
434  | [499534, 500684]          | 165791     | Uniform         | 
435  | [500685, 501835]          | 164677     | Uniform         | 
436  | [501836, 502986]          | 164573     | Uniform         | 
437  | [502987, 504137]          | 166162     | Uniform         | 
438  | [504138, 505288]          | 164829     | Uniform         | 
439  | [505289, 506439]          | 165439     | Uniform         | 
440  | [506440, 507590]          | 164792     | Uniform         | 
441  | [507591, 508741]          | 164958     | Uniform         | 
442  | [508742, 509892]          | 165106     | Uniform         | 
443  | [509893, 511043]          | 164803     | Uniform         | 
444  | [511044, 512194]          | 164827     | Uniform         | 
445  | [512195, 513345]          | 165363     | Uniform         | 
446  | [513346, 514496]          | 164692     | Uniform         | 
447  | [514497, 515647]          | 164558     | Uniform         | 
448  | [515648, 516798]          | 164638     | Uniform         | 
449  | [516799, 517949]          | 164633     | Uniform         | 
450  | [517950, 519100]          | 164332     | Uniform         | 
451  | [519101, 520251]          | 163617     | Uniform         | 
452  | [520252, 521402]          | 164272     | Uniform         | 
453  | [521403, 522553]          | 163695     | Uniform         | 
454  | [522554, 523704]          | 163746     | Uniform         | 
455  | [523705, 524855]          | 163553     | Uniform         | 
456  | [524856, 526006]          | 163410     | Uniform         | 
457  | [526007, 527157]          | 163686     | Uniform         | 
458  | [527158, 528308]          | 163557     | Uniform         | 
459  | [528309, 529459]          | 162945     | Uniform         | 
460  | [529460, 530610]          | 162275     | Uniform         | 
461  | [530611, 531761]          | 162533     | Uniform         | 
462  | [531762, 532912]          | 162179     | Uniform         | 
463  | [532913, 534063]          | 161682     | Uniform         | 
464  | [534064, 535214]          | 161294     | Uniform         | 
465  | [535215, 536365]          | 162274     | Uniform         | 
466  | [536366, 537516]          | 161182     | Uniform         | 
467  | [537517, 538667]          | 161894     | Uniform         | 
468  | [538668, 539818]          | 160803     | Uniform         | 
469  | [539819, 540969]          | 159380     | Uniform         | 
470  | [540970, 542120]          | 160371     | Uniform         | 
471  | [542121, 543271]          | 159821     | Uniform         | 
472  | [543272, 544422]          | 159773     | Uniform         | 
473  | [544423, 545573]          | 159696     | Uniform         | 
474  | [545574, 546724]          | 158649     | Uniform         | 
475  | [546725, 547875]          | 159402     | Uniform         | 
476  | [547876, 549026]          | 158177     | Uniform         | 
477  | [549027, 550177]          | 158341     | Uniform         | 
478  | [550178, 551328]          | 157781     | Uniform         | 
479  | [551329, 552479]          | 157488     | Uniform         | 
480  | [552480, 553630]          | 157294     | Uniform         | 
