
================================================================================
Idx  | Range                     | Count      | Model Type      | Stats
85   | [218025, 220589]          | 153602     | Uniform         | 
86   | [220590, 223154]          | 155704     | Uniform         | 
87   | [223155, 225719]          | 153196     | Uniform         | 
88   | [225720, 228284]          | 153966     | Uniform         | 
89   | [228285, 230849]          | 152322     | Uniform         | 
90   | [230850, 233414]          | 154292     | Fourier MLP     | Complex Neural Net
91   | [233415, 235979]          | 152494     | Uniform         | 
92   | [235980, 238544]          | 153138     | Uniform         | 
93   | [238545, 241109]          | 154430     | Uniform         | 
94   | [241110, 243674]          | 154840     | Uniform         | 
95   | [243675, 246239]          | 154466     | Uniform         | 
96   | [246240, 248804]          | 153566     | Uniform         | 
97   | [248805, 251369]          | 152636     | Uniform         | 
98   | [251370, 253934]          | 153556     | Uniform         | 
99   | [253935, 256499]          | 155120     | Uniform         | 
100  | [256500, 259064]          | 153546     | Uniform         | 
101  | [259065, 261629]          | 154614     | Uniform         | 
102  | [261630, 264194]          | 153662     | Uniform         | 
103  | [264195, 266759]          | 153710     | Uniform         | 
104  | [266760, 269324]          | 154360     | Uniform         | 
105  | [269325, 271889]          | 154464     | Uniform         | 
106  | [271890, 274454]          | 152878     | Uniform         | 
107  | [274455, 277019]          | 155052     | Uniform         | 
108  | [277020, 279584]          | 154402     | Uniform         | 
109  | [279585, 282149]          | 153798     | Uniform         | 
110  | [282150, 284714]          | 154494     | Uniform         | 
111  | [284715, 287279]          | 153830     | Uniform         | 
112  | [287280, 289844]          | 154208     | Uniform         | 
113  | [289845, 292409]          | 154448     | Uniform         | 
114  | [292410, 294974]          | 154998     | Uniform         | 
115  | [294975, 297539]          | 152632     | Uniform         | 
116  | [297540, 300104]          | 154626     | Uniform         | 
117  | [300105, 302669]          | 153756     | Uniform         | 
118  | [302670, 305234]          | 154410     | Uniform         | 
119  | [305235, 307799]          | 153062     | Uniform         | 
120  | [307800, 310364]          | 154432     | Uniform         | 
121  | [310365, 312929]          | 152380     | Uniform         | 
122  | [312930, 315494]          | 153432     | Uniform         | 
123  | [315495, 318059]          | 154386     | Uniform         | 
124  | [318060, 320624]          | 154124     | Uniform         | 
125  | [320625, 323189]          | 154506     | Uniform         | 
126  | [323190, 325754]          | 153030     | Uniform         | 
127  | [325755, 328319]          | 155042     | Uniform         | 
128  | [328320, 330884]          | 152904     | Uniform         | 
129  | [330885, 333449]          | 153564     | Uniform         | 
130  | [333450, 336014]          | 152524     | Uniform         | 
131  | [336015, 338579]          | 154110     | Uniform         | 
132  | [338580, 341144]          | 153574     | Uniform         | 
133  | [341145, 343709]          | 154128     | Uniform         | 
134  | [343710, 346274]          | 152904     | Uniform         | 
135  | [346275, 348839]          | 154024     | Uniform         | 
136  | [348840, 351404]          | 151948     | Uniform         | 
137  | [351405, 353969]          | 153328     | Uniform         | 
138  | [353970, 356534]          | 154710     | Uniform         | 
139  | [356535, 359099]          | 153956     | Uniform         | 
140  | [359100, 361664]          | 153758     | Uniform         | 
141  | [361665, 364229]          | 154102     | Uniform         | 
142  | [364230, 366794]          | 153888     | Uniform         | 
143  | [366795, 369359]          | 152938     | Uniform         | 
144  | [369360, 371924]          | 153942     | Uniform         | 
145  | [371925, 374489]          | 152482     | Uniform         | 
146  | [374490, 377054]          | 155154     | Uniform         | 
147  | [377055, 379619]          | 153804     | Uniform         | 
148  | [379620, 382184]          | 152782     | Uniform         | 
149  | [382185, 384749]          | 152042     | Uniform         | 
150  | [384750, 387314]          | 153554     | Uniform         | 
151  | [387315, 389879]          | 154822     | Uniform         | 
152  | [389880, 392444]          | 154450     | Uniform         | 
153  | [392445, 395009]          | 154854     | Uniform         | 
154  | [395010, 397574]          | 154118     | Uniform         | 
155  | [397575, 400139]          | 153166     | Uniform         | 
156  | [400140, 402704]          | 153120     | Uniform         | 
157  | [402705, 405269]          | 156618     | Uniform         | 
158  | [405270, 407834]          | 154084     | Uniform         | 
159  | [407835, 410399]          | 153724     | Uniform         | 
160  | [410400, 412964]          | 154042     | Uniform         | 
161  | [412965, 415529]          | 154218     | Uniform         | 
162  | [415530, 418094]          | 153280     | Uniform         | 
163  | [418095, 420659]          | 154562     | Uniform         | 
164  | [420660, 423224]          | 155330     | Uniform         | 
165  | [423225, 425789]          | 155510     | Uniform         | 
166  | [425790, 428354]          | 153574     | Uniform         | 
167  | [428355, 430919]          | 152676     | Uniform         | 
168  | [430920, 433484]          | 154742     | Uniform         | 
169  | [433485, 436049]          | 154648     | Uniform         | 
170  | [436050, 438614]          | 155446     | Uniform         | 
171  | [438615, 441179]          | 155392     | Uniform         | 
172  | [441180, 443744]          | 154970     | Uniform         | 
173  | [443745, 446309]          | 153944     | Uniform         | 
174  | [446310, 448874]          | 153284     | Uniform         | 
175  | [448875, 451439]          | 153300     | Uniform         | 
176  | [451440, 454004]          | 154558     | Uniform         | 
177  | [454005, 456569]          | 154174     | Uniform         | 
178  | [456570, 459134]          | 155454     | Uniform         | 
179  | [459135, 461699]          | 152822     | Uniform         | 
180  | [461700, 464264]          | 154090     | Uniform         | 
181  | [464265, 466829]          | 155196     | Uniform         | 
182  | [466830, 469394]          | 153290     | Uniform         | 
183  | [469395, 471959]          | 152608     | Uniform         | 
184  | [471960, 474524]          | 152150     | Uniform         | 
185  | [474525, 477089]          | 154742     | Uniform         | 
186  | [477090, 479654]          | 154160     | Uniform         | 
187  | [479655, 482219]          | 153802     | Uniform         | 
188  | [482220, 484784]          | 152022     | Uniform         | 
189  | [484785, 487349]          | 154850     | Uniform         | 
190  | [487350, 489914]          | 153490     | Uniform         | 
191  | [489915, 492479]          | 154062     | Uniform         | 
192  | [492480, 495044]          | 153888     | Uniform         | 
193  | [495045, 497609]          | 154424     | Uniform         | 
194  | [497610, 500174]          | 153932     | Uniform         | 
195  | [500175, 502739]          | 154376     | Uniform         | 
196  | [502740, 505304]          | 154366     | Uniform         | 
197  | [505305, 507869]          | 153792     | Uniform         | 
198  | [507870, 510434]          | 152830     | Uniform         | 
199  | [510435, 512999]          | 153080     | Uniform         | 
200  | [513000, 515564]          | 155080     | Uniform         | 
201  | [515565, 518129]          | 153446     | Uniform         | 
202  | [518130, 520694]          | 154944     | Uniform         | 
203  | [520695, 523259]          | 152672     | Uniform         | 
204  | [523260, 525824]          | 154040     | Uniform         | 
205  | [525825, 528389]          | 153002     | Uniform         | 
206  | [528390, 530954]          | 153064     | Uniform         | 
207  | [530955, 533519]          | 153808     | Uniform         | 
208  | [533520, 536084]          | 155548     | Uniform         | 
209  | [536085, 538649]          | 153638     | Uniform         | 
210  | [538650, 541214]          | 154398     | Uniform         | 
211  | [541215, 543779]          | 153256     | Uniform         | 
212  | [543780, 546344]          | 154794     | Uniform         | 
213  | [546345, 548909]          | 154896     | Uniform         | 
214  | [548910, 551474]          | 154234     | Uniform         | 
215  | [551475, 554039]          | 153548     | Uniform         | 
216  | [554040, 556604]          | 153760     | Uniform         | 
217  | [556605, 559169]          | 154496     | Fourier MLP     | Complex Neural Net
218  | [559170, 561734]          | 153078     | Uniform         | 
219  | [561735, 564299]          | 154586     | Uniform         | 
220  | [564300, 566864]          | 154430     | Uniform         | 
221  | [566865, 569429]          | 153590     | Uniform         | 
222  | [569430, 571994]          | 154506     | Uniform         | 
223  | [571995, 574559]          | 152420     | Uniform         | 
224  | [574560, 577124]          | 153702     | Uniform         | 
225  | [577125, 579689]          | 154422     | Uniform         | 
226  | [579690, 582254]          | 154866     | Uniform         | 
227  | [582255, 584819]          | 152986     | Uniform         | 
228  | [584820, 587384]          | 154080     | Uniform         | 
229  | [587385, 589949]          | 153120     | Uniform         | 
230  | [589950, 592514]          | 153828     | Uniform         | 
231  | [592515, 595079]          | 154730     | Uniform         | 
232  | [595080, 597644]          | 153500     | Uniform         | 
233  | [597645, 600209]          | 154226     | Fourier MLP     | Complex Neural Net
234  | [600210, 602774]          | 154914     | Uniform         | 
235  | [602775, 605339]          | 152316     | Uniform         | 
236  | [605340, 607904]          | 154690     | Uniform         | 
237  | [607905, 610469]          | 154374     | Uniform         | 
238  | [610470, 613034]          | 153672     | Uniform         | 
239  | [613035, 615599]          | 155054     | Uniform         | 
240  | [615600, 618164]          | 154352     | Uniform         | 
241  | [618165, 620729]          | 153860     | Uniform         | 
242  | [620730, 623294]          | 153866     | Uniform         | 
243  | [623295, 625859]          | 152264     | Uniform         | 
244  | [625860, 628424]          | 153634     | Uniform         | 
245  | [628425, 630989]          | 153460     | Uniform         | 
246  | [630990, 633554]          | 154450     | Uniform         | 
247  | [633555, 636119]          | 153646     | Uniform         | 
248  | [636120, 638684]          | 155370     | Fourier MLP     | Complex Neural Net
249  | [638685, 641249]          | 153928     | Uniform         | 
250  | [641250, 643814]          | 154434     | Uniform         | 
251  | [643815, 646379]          | 154594     | Uniform         | 
252  | [646380, 648944]          | 153782     | Uniform         | 
253  | [648945, 651509]          | 152096     | Uniform         | 
254  | [651510, 654074]          | 154550     | Uniform         | 
255  | [654075, 656639]          | 153488     | Uniform         | 
256  | [656640, 659204]          | 155050     | Uniform         | 
257  | [659205, 661769]          | 155760     | Uniform         | 
258  | [661770, 664334]          | 153430     | Uniform         | 
259  | [664335, 666899]          | 153502     | Uniform         | 
260  | [666900, 669464]          | 154454     | Uniform         | 
261  | [669465, 672029]          | 153640     | Uniform         | 
262  | [672030, 674594]          | 152930     | Uniform         | 
263  | [674595, 677159]          | 153858     | Uniform         | 
264  | [677160, 679724]          | 153144     | Uniform         | 
265  | [679725, 682289]          | 153794     | Uniform         | 
266  | [682290, 684854]          | 153950     | Uniform         | 
267  | [684855, 687419]          | 154648     | Uniform         | 
268  | [687420, 689984]          | 155348     | Uniform         | 
269  | [689985, 692549]          | 153084     | Uniform         | 
270  | [692550, 695114]          | 152586     | Uniform         | 
271  | [695115, 697679]          | 153936     | Uniform         | 
272  | [697680, 700244]          | 154124     | Uniform         | 
273  | [700245, 702809]          | 153674     | Uniform         | 
274  | [702810, 705374]          | 153056     | Uniform         | 
275  | [705375, 707939]          | 152046     | Uniform         | 
276  | [707940, 710504]          | 152966     | Uniform         | 
277  | [710505, 713069]          | 153644     | Uniform         | 
278  | [713070, 715634]          | 154654     | Uniform         | 
279  | [715635, 718199]          | 154262     | Uniform         | 
280  | [718200, 720764]          | 153944     | Uniform         | 
281  | [720765, 723329]          | 153560     | Uniform         | 
282  | [723330, 725894]          | 154530     | Uniform         | 
283  | [725895, 728459]          | 153188     | Uniform         | 
284  | [728460, 731024]          | 154288     | Uniform         | 
285  | [731025, 733589]          | 152806     | Uniform         | 
286  | [733590, 736154]          | 154090     | Uniform         | 
287  | [736155, 738719]          | 153286     | Uniform         | 
288  | [738720, 741284]          | 155034     | Uniform         | 
289  | [741285, 743849]          | 153124     | Uniform         | 
290  | [743850, 746414]          | 151976     | Uniform         | 
291  | [746415, 748979]          | 154192     | Uniform         | 
292  | [748980, 751544]          | 154198     | Uniform         | 
293  | [751545, 754109]          | 151338     | Uniform         | 
294  | [754110, 756674]          | 153092     | Uniform         | 
295  | [756675, 759239]          | 153552     | Uniform         | 
296  | [759240, 761804]          | 154400     | Uniform         | 
297  | [761805, 764369]          | 154224     | Uniform         | 
298  | [764370, 766934]          | 153196     | Uniform         | 
299  | [766935, 769499]          | 154648     | Uniform         | 
300  | [769500, 772064]          | 153272     | Uniform         | 
301  | [772065, 774629]          | 154222     | Uniform         | 
302  | [774630, 777194]          | 156146     | Uniform         | 
303  | [777195, 779759]          | 155716     | Uniform         | 
304  | [779760, 782324]          | 155078     | Uniform         | 
305  | [782325, 784889]          | 154422     | Uniform         | 
306  | [784890, 787454]          | 154134     | Uniform         | 
307  | [787455, 790019]          | 154620     | Uniform         | 
308  | [790020, 792584]          | 154104     | Uniform         | 
309  | [792585, 795149]          | 155178     | Fourier MLP     | Complex Neural Net
310  | [795150, 797714]          | 155132     | Uniform         | 
311  | [797715, 800279]          | 153908     | Uniform         | 
312  | [800280, 802844]          | 152742     | Uniform         | 
313  | [802845, 805409]          | 154454     | Uniform         | 
314  | [805410, 807974]          | 155270     | Uniform         | 
315  | [807975, 810539]          | 152338     | Uniform         | 
316  | [810540, 813104]          | 152144     | Uniform         | 
317  | [813105, 815669]          | 154916     | Uniform         | 
318  | [815670, 818234]          | 153342     | Uniform         | 
319  | [818235, 820799]          | 153586     | Fourier MLP     | Complex Neural Net
320  | [820800, 823364]          | 154174     | Uniform         | 
321  | [823365, 825929]          | 153066     | Uniform         | 
322  | [825930, 828494]          | 153964     | Uniform         | 
323  | [828495, 831059]          | 153636     | Fourier MLP     | Complex Neural Net
324  | [831060, 833624]          | 154340     | Uniform         | 
325  | [833625, 836189]          | 155178     | Uniform         | 
326  | [836190, 838754]          | 154620     | Uniform         | 
327  | [838755, 841319]          | 154220     | Uniform         | 
328  | [841320, 843884]          | 153944     | Uniform         | 
329  | [843885, 846449]          | 152834     | Uniform         | 
330  | [846450, 849014]          | 154296     | Uniform         | 
331  | [849015, 851579]          | 152112     | Uniform         | 
332  | [851580, 854144]          | 153080     | Uniform         | 
333  | [854145, 856709]          | 154672     | Uniform         | 
334  | [856710, 859274]          | 154024     | Uniform         | 
335  | [859275, 861839]          | 153118     | Uniform         | 
336  | [861840, 864404]          | 155040     | Uniform         | 
337  | [864405, 866969]          | 153848     | Uniform         | 
338  | [866970, 869534]          | 152594     | Uniform         | 
339  | [869535, 872099]          | 153782     | Uniform         | 
340  | [872100, 874664]          | 152850     | Uniform         | 
341  | [874665, 877229]          | 153890     | Uniform         | 
342  | [877230, 879794]          | 153826     | Fourier MLP     | Complex Neural Net
343  | [879795, 882359]          | 152884     | Uniform         | 
344  | [882360, 884924]          | 152526     | Uniform         | 
345  | [884925, 887489]          | 155388     | Uniform         | 
346  | [887490, 890054]          | 153060     | Uniform         | 
347  | [890055, 892619]          | 154352     | Uniform         | 
348  | [892620, 895184]          | 154382     | Uniform         | 
349  | [895185, 897749]          | 154084     | Uniform         | 
350  | [897750, 900314]          | 153108     | Uniform         | 
351  | [900315, 902879]          | 154342     | Uniform         | 
352  | [902880, 905444]          | 154248     | Uniform         | 
353  | [905445, 908009]          | 153984     | Uniform         | 
354  | [908010, 910574]          | 155062     | Uniform         | 
355  | [910575, 913139]          | 154310     | Uniform         | 
356  | [913140, 915704]          | 152890     | Uniform         | 
357  | [915705, 918269]          | 153412     | Uniform         | 
358  | [918270, 920834]          | 154188     | Uniform         | 
359  | [920835, 923399]          | 153908     | Uniform         | 
360  | [923400, 925964]          | 155338     | Uniform         | 
361  | [925965, 928529]          | 154324     | Uniform         | 
362  | [928530, 931094]          | 153794     | Uniform         | 
363  | [931095, 933659]          | 154500     | Uniform         | 
364  | [933660, 936224]          | 154352     | Fourier MLP     | Complex Neural Net
365  | [936225, 938789]          | 152902     | Uniform         | 
366  | [938790, 941354]          | 153790     | Uniform         | 
367  | [941355, 943919]          | 153480     | Uniform         | 
368  | [943920, 946484]          | 153832     | Fourier MLP     | Complex Neural Net
369  | [946485, 949049]          | 154432     | Fourier MLP     | Complex Neural Net
370  | [949050, 951614]          | 153696     | Uniform         | 
371  | [951615, 954179]          | 153798     | Uniform         | 
372  | [954180, 956744]          | 154250     | Uniform         | 
373  | [956745, 959309]          | 152748     | Fourier MLP     | Complex Neural Net
374  | [959310, 961874]          | 152162     | Uniform         | 
375  | [961875, 964439]          | 153286     | Uniform         | 
376  | [964440, 967004]          | 154488     | Uniform         | 
377  | [967005, 969569]          | 153940     | Uniform         | 
378  | [969570, 972134]          | 153530     | Uniform         | 
379  | [972135, 974699]          | 152904     | Uniform         | 
380  | [974700, 977264]          | 152036     | Uniform         | 
381  | [977265, 979829]          | 153684     | Uniform         | 
382  | [979830, 982394]          | 155218     | Uniform         | 
383  | [982395, 984959]          | 156418     | Fourier MLP     | Complex Neural Net
384  | [984960, 987524]          | 154804     | Uniform         | 
385  | [987525, 990089]          | 153794     | Uniform         | 
386  | [990090, 992654]          | 155486     | Uniform         | 
387  | [992655, 995219]          | 153282     | Uniform         | 
388  | [995220, 997784]          | 154256     | Uniform         | 
389  | [997785, 999999]          | 132224     | Uniform         | 
================================================================================
